index,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
354,0 days 01:35:44.006000,STR,18,0 days 00:01:43.523000,19.0,1.0,,,0 days 00:00:27.842000,0 days 00:00:41.443000,0 days 00:00:34.238000,0 days 01:34:28.311000,0 days 01:35:09.754000,0 days 01:35:43.992000,198.0,178.0,200.0,299.0,False,HARD,19.0,True,Aston Martin,0 days 01:34:00.483000,2023-10-22 19:35:02.716,1,10.0,False,,False,True
355,0 days 01:37:27.811000,STR,18,0 days 00:01:43.805000,20.0,1.0,,0 days 01:37:26.758000,0 days 00:00:27.749000,0 days 00:00:41.579000,0 days 00:00:34.477000,0 days 01:36:11.741000,0 days 01:36:53.320000,0 days 01:37:27.797000,203.0,179.0,,299.0,False,HARD,20.0,True,Aston Martin,0 days 01:35:44.006000,2023-10-22 19:36:46.239,1,10.0,False,,False,False
356,0 days 01:39:30.786000,STR,18,0 days 00:02:02.975000,21.0,2.0,0 days 01:37:51.195000,,0 days 00:00:48.040000,0 days 00:00:41.068000,0 days 00:00:33.867000,0 days 01:38:15.837000,0 days 01:38:56.905000,0 days 01:39:30.772000,202.0,177.0,204.0,316.0,False,MEDIUM,1.0,False,Aston Martin,0 days 01:37:27.811000,2023-10-22 19:38:30.044,1,16.0,False,,False,False
357,0 days 01:41:12.611000,STR,18,0 days 00:01:41.825000,22.0,2.0,,,0 days 00:00:27.457000,0 days 00:00:41.049000,0 days 00:00:33.319000,0 days 01:39:58.229000,0 days 01:40:39.278000,0 days 01:41:12.597000,208.0,180.0,203.0,296.0,True,MEDIUM,2.0,False,Aston Martin,0 days 01:39:30.786000,2023-10-22 19:40:33.019,1,16.0,False,,False,True
358,0 days 01:42:54.901000,STR,18,0 days 00:01:42.290000,23.0,2.0,,,0 days 00:00:27.512000,0 days 00:00:41.113000,0 days 00:00:33.665000,0 days 01:41:40.109000,0 days 01:42:21.222000,0 days 01:42:54.887000,196.0,179.0,205.0,303.0,False,MEDIUM,3.0,False,Aston Martin,0 days 01:41:12.611000,2023-10-22 19:42:14.844,1,16.0,False,,False,True
359,0 days 01:44:37.268000,STR,18,0 days 00:01:42.367000,24.0,2.0,,,0 days 00:00:27.674000,0 days 00:00:41.214000,0 days 00:00:33.479000,0 days 01:43:22.561000,0 days 01:44:03.775000,0 days 01:44:37.254000,,180.0,205.0,304.0,False,MEDIUM,4.0,False,Aston Martin,0 days 01:42:54.901000,2023-10-22 19:43:57.134,1,16.0,False,,False,True
360,0 days 01:46:19.302000,STR,18,0 days 00:01:42.034000,25.0,2.0,,,0 days 00:00:27.558000,0 days 00:00:40.569000,0 days 00:00:33.907000,0 days 01:45:04.812000,0 days 01:45:45.381000,0 days 01:46:19.288000,203.0,180.0,203.0,332.0,False,MEDIUM,5.0,False,Aston Martin,0 days 01:44:37.268000,2023-10-22 19:45:39.501,1,15.0,False,,False,True
361,0 days 01:48:01.575000,STR,18,0 days 00:01:42.273000,26.0,2.0,,,0 days 00:00:27.680000,0 days 00:00:40.820000,0 days 00:00:33.773000,0 days 01:46:46.968000,0 days 01:47:27.788000,0 days 01:48:01.561000,196.0,174.0,203.0,332.0,False,MEDIUM,6.0,False,Aston Martin,0 days 01:46:19.302000,2023-10-22 19:47:21.535,1,14.0,True,TRACK LIMITS AT TURN 12 LAP 26 ,False,True
362,0 days 01:49:45.151000,STR,18,0 days 00:01:43.576000,27.0,2.0,,,0 days 00:00:28.476000,0 days 00:00:41.730000,0 days 00:00:33.370000,0 days 01:48:30.037000,0 days 01:49:11.767000,0 days 01:49:45.137000,193.0,182.0,203.0,306.0,False,MEDIUM,7.0,False,Aston Martin,0 days 01:48:01.575000,2023-10-22 19:49:03.808,1,13.0,False,,False,True
363,0 days 01:51:26.746000,STR,18,0 days 00:01:41.595000,28.0,2.0,,,0 days 00:00:27.667000,0 days 00:00:40.557000,0 days 00:00:33.371000,0 days 01:50:12.804000,0 days 01:50:53.361000,0 days 01:51:26.732000,205.0,179.0,204.0,319.0,True,MEDIUM,8.0,False,Aston Martin,0 days 01:49:45.151000,2023-10-22 19:50:47.384,1,12.0,False,,False,True
364,0 days 01:53:08.193000,STR,18,0 days 00:01:41.447000,29.0,2.0,,,0 days 00:00:27.282000,0 days 00:00:40.981000,0 days 00:00:33.184000,0 days 01:51:54.014000,0 days 01:52:34.995000,0 days 01:53:08.179000,201.0,182.0,205.0,302.0,True,MEDIUM,9.0,False,Aston Martin,0 days 01:51:26.746000,2023-10-22 19:52:28.979,1,12.0,False,,False,True
365,0 days 01:54:49.594000,STR,18,0 days 00:01:41.401000,30.0,2.0,,,0 days 00:00:27.204000,0 days 00:00:40.992000,0 days 00:00:33.205000,0 days 01:53:35.383000,0 days 01:54:16.375000,0 days 01:54:49.580000,204.0,182.0,203.0,300.0,True,MEDIUM,10.0,False,Aston Martin,0 days 01:53:08.193000,2023-10-22 19:54:10.426,1,11.0,False,,False,True
366,0 days 01:56:31.073000,STR,18,0 days 00:01:41.479000,31.0,2.0,,,0 days 00:00:27.393000,0 days 00:00:40.967000,0 days 00:00:33.119000,0 days 01:55:16.973000,0 days 01:55:57.940000,0 days 01:56:31.059000,202.0,181.0,202.0,299.0,False,MEDIUM,11.0,False,Aston Martin,0 days 01:54:49.594000,2023-10-22 19:55:51.827,1,11.0,False,,False,True
367,0 days 01:58:12.542000,STR,18,0 days 00:01:41.469000,32.0,2.0,,,0 days 00:00:27.353000,0 days 00:00:40.971000,0 days 00:00:33.145000,0 days 01:56:58.412000,0 days 01:57:39.383000,0 days 01:58:12.528000,205.0,182.0,202.0,300.0,False,MEDIUM,12.0,False,Aston Martin,0 days 01:56:31.073000,2023-10-22 19:57:33.306,1,11.0,False,,False,True
368,0 days 01:59:54.222000,STR,18,0 days 00:01:41.680000,33.0,2.0,,,0 days 00:00:27.394000,0 days 00:00:41.085000,0 days 00:00:33.201000,0 days 01:58:39.922000,0 days 01:59:21.007000,0 days 01:59:54.208000,206.0,180.0,202.0,299.0,False,MEDIUM,13.0,False,Aston Martin,0 days 01:58:12.542000,2023-10-22 19:59:14.775,1,11.0,False,,False,True
369,0 days 02:01:35.760000,STR,18,0 days 00:01:41.538000,34.0,2.0,,,0 days 00:00:27.360000,0 days 00:00:40.940000,0 days 00:00:33.238000,0 days 02:00:21.568000,0 days 02:01:02.508000,0 days 02:01:35.746000,202.0,183.0,201.0,301.0,False,MEDIUM,14.0,False,Aston Martin,0 days 01:59:54.222000,2023-10-22 20:00:56.455,1,11.0,False,,False,True
370,0 days 02:03:17.375000,STR,18,0 days 00:01:41.615000,35.0,2.0,,,0 days 00:00:27.413000,0 days 00:00:41.009000,0 days 00:00:33.193000,0 days 02:02:03.159000,0 days 02:02:44.168000,0 days 02:03:17.361000,205.0,183.0,203.0,298.0,False,MEDIUM,15.0,False,Aston Martin,0 days 02:01:35.760000,2023-10-22 20:02:37.993,1,10.0,False,,False,True
371,0 days 02:04:59.006000,STR,18,0 days 00:01:41.631000,36.0,2.0,,,0 days 00:00:27.279000,0 days 00:00:41.048000,0 days 00:00:33.304000,0 days 02:03:44.640000,0 days 02:04:25.688000,0 days 02:04:58.992000,204.0,183.0,203.0,297.0,False,MEDIUM,16.0,False,Aston Martin,0 days 02:03:17.375000,2023-10-22 20:04:19.608,1,10.0,False,,False,True
372,0 days 02:06:40.620000,STR,18,0 days 00:01:41.614000,37.0,2.0,,,0 days 00:00:27.339000,0 days 00:00:41.042000,0 days 00:00:33.233000,0 days 02:05:26.331000,0 days 02:06:07.373000,0 days 02:06:40.606000,202.0,182.0,202.0,298.0,False,MEDIUM,17.0,False,Aston Martin,0 days 02:04:59.006000,2023-10-22 20:06:01.239,1,10.0,False,,False,True
373,0 days 02:08:21.981000,STR,18,0 days 00:01:41.361000,38.0,2.0,,,0 days 00:00:27.273000,0 days 00:00:40.961000,0 days 00:00:33.127000,0 days 02:07:07.879000,0 days 02:07:48.840000,0 days 02:08:21.967000,205.0,185.0,202.0,300.0,True,MEDIUM,18.0,False,Aston Martin,0 days 02:06:40.620000,2023-10-22 20:07:42.853,1,9.0,False,,False,True
374,0 days 02:10:03.257000,STR,18,0 days 00:01:41.276000,39.0,2.0,,,0 days 00:00:27.285000,0 days 00:00:40.709000,0 days 00:00:33.282000,0 days 02:08:49.252000,0 days 02:09:29.961000,0 days 02:10:03.243000,204.0,183.0,201.0,301.0,True,MEDIUM,19.0,False,Aston Martin,0 days 02:08:21.981000,2023-10-22 20:09:24.214,1,9.0,False,,False,True
375,0 days 02:11:45.188000,STR,18,0 days 00:01:41.931000,40.0,2.0,,0 days 02:11:44.158000,0 days 00:00:27.527000,0 days 00:00:40.735000,0 days 00:00:33.669000,0 days 02:10:30.770000,0 days 02:11:11.505000,0 days 02:11:45.174000,207.0,183.0,,303.0,False,MEDIUM,20.0,False,Aston Martin,0 days 02:10:03.257000,2023-10-22 20:11:05.490,1,8.0,False,,False,False
376,0 days 02:13:44.598000,STR,18,0 days 00:01:59.410000,41.0,3.0,0 days 02:12:08.080000,,0 days 00:00:46.836000,0 days 00:00:39.939000,0 days 00:00:32.635000,0 days 02:12:32.010000,0 days 02:13:11.949000,0 days 02:13:44.584000,212.0,182.0,204.0,302.0,False,MEDIUM,1.0,True,Aston Martin,0 days 02:11:45.188000,2023-10-22 20:12:47.421,1,11.0,False,,False,False
377,0 days 02:15:25.142000,STR,18,0 days 00:01:40.544000,42.0,3.0,,,0 days 00:00:27.402000,0 days 00:00:40.264000,0 days 00:00:32.878000,0 days 02:14:11.986000,0 days 02:14:52.250000,0 days 02:15:25.128000,208.0,183.0,203.0,300.0,True,MEDIUM,2.0,True,Aston Martin,0 days 02:13:44.598000,2023-10-22 20:14:46.831,1,11.0,False,,False,True
378,0 days 02:17:05.925000,STR,18,0 days 00:01:40.783000,43.0,3.0,,,0 days 00:00:27.466000,0 days 00:00:40.561000,0 days 00:00:32.756000,0 days 02:15:52.594000,0 days 02:16:33.155000,0 days 02:17:05.911000,202.0,183.0,203.0,299.0,False,MEDIUM,3.0,True,Aston Martin,0 days 02:15:25.142000,2023-10-22 20:16:27.375,1,11.0,False,,False,True
379,0 days 02:18:46.184000,STR,18,0 days 00:01:40.259000,44.0,3.0,,,0 days 00:00:27.095000,0 days 00:00:40.407000,0 days 00:00:32.757000,0 days 02:17:33.006000,0 days 02:18:13.413000,0 days 02:18:46.170000,207.0,181.0,204.0,302.0,True,MEDIUM,4.0,True,Aston Martin,0 days 02:17:05.925000,2023-10-22 20:18:08.158,1,11.0,False,,False,True
380,0 days 02:20:26.222000,STR,18,0 days 00:01:40.038000,45.0,3.0,,,0 days 00:00:27.055000,0 days 00:00:40.322000,0 days 00:00:32.661000,0 days 02:19:13.225000,0 days 02:19:53.547000,0 days 02:20:26.208000,,184.0,204.0,304.0,True,MEDIUM,5.0,True,Aston Martin,0 days 02:18:46.184000,2023-10-22 20:19:48.417,1,11.0,False,,False,True
381,0 days 02:22:06.572000,STR,18,0 days 00:01:40.350000,46.0,3.0,,,0 days 00:00:27.024000,0 days 00:00:40.744000,0 days 00:00:32.582000,0 days 02:20:53.232000,0 days 02:21:33.976000,0 days 02:22:06.558000,,184.0,205.0,302.0,False,MEDIUM,6.0,True,Aston Martin,0 days 02:20:26.222000,2023-10-22 20:21:28.455,1,11.0,False,,False,True
382,0 days 02:23:46.543000,STR,18,0 days 00:01:39.971000,47.0,3.0,,,0 days 00:00:27.022000,0 days 00:00:40.145000,0 days 00:00:32.804000,0 days 02:22:33.580000,0 days 02:23:13.725000,0 days 02:23:46.529000,,182.0,203.0,293.0,True,MEDIUM,7.0,True,Aston Martin,0 days 02:22:06.572000,2023-10-22 20:23:08.805,1,10.0,False,,False,True
383,0 days 02:25:26.451000,STR,18,0 days 00:01:39.908000,48.0,3.0,,,0 days 00:00:27.109000,0 days 00:00:40.017000,0 days 00:00:32.782000,0 days 02:24:13.638000,0 days 02:24:53.655000,0 days 02:25:26.437000,214.0,182.0,204.0,319.0,True,MEDIUM,8.0,True,Aston Martin,0 days 02:23:46.543000,2023-10-22 20:24:48.776,1,9.0,False,,False,True
384,0 days 02:27:06.627000,STR,18,0 days 00:01:40.176000,49.0,3.0,,,0 days 00:00:27.030000,0 days 00:00:40.407000,0 days 00:00:32.739000,0 days 02:25:53.467000,0 days 02:26:33.874000,0 days 02:27:06.613000,209.0,185.0,204.0,302.0,False,MEDIUM,9.0,True,Aston Martin,0 days 02:25:26.451000,2023-10-22 20:26:28.684,1,9.0,False,,False,True
385,0 days 02:28:46.611000,STR,18,0 days 00:01:39.984000,50.0,3.0,,,0 days 00:00:26.911000,0 days 00:00:40.314000,0 days 00:00:32.759000,0 days 02:27:33.524000,0 days 02:28:13.838000,0 days 02:28:46.597000,211.0,185.0,203.0,303.0,False,MEDIUM,10.0,True,Aston Martin,0 days 02:27:06.627000,2023-10-22 20:28:08.860,1,9.0,False,,False,True
386,0 days 02:30:26.835000,STR,18,0 days 00:01:40.224000,51.0,3.0,,,0 days 00:00:26.993000,0 days 00:00:40.508000,0 days 00:00:32.723000,0 days 02:29:13.590000,0 days 02:29:54.098000,0 days 02:30:26.821000,213.0,185.0,203.0,303.0,False,MEDIUM,11.0,True,Aston Martin,0 days 02:28:46.611000,2023-10-22 20:29:48.844,1,9.0,False,,False,True
387,0 days 02:32:07.365000,STR,18,0 days 00:01:40.530000,52.0,3.0,,,0 days 00:00:26.981000,0 days 00:00:40.438000,0 days 00:00:33.111000,0 days 02:30:53.802000,0 days 02:31:34.240000,0 days 02:32:07.351000,,184.0,203.0,305.0,False,MEDIUM,12.0,True,Aston Martin,0 days 02:30:26.835000,2023-10-22 20:31:29.068,1,9.0,False,,False,True
388,0 days 02:33:47.737000,STR,18,0 days 00:01:40.372000,53.0,3.0,,,0 days 00:00:26.990000,0 days 00:00:40.438000,0 days 00:00:32.944000,0 days 02:32:34.341000,0 days 02:33:14.779000,0 days 02:33:47.723000,211.0,184.0,202.0,304.0,False,MEDIUM,13.0,True,Aston Martin,0 days 02:32:07.365000,2023-10-22 20:33:09.598,1,9.0,False,,False,True
389,0 days 02:35:28.373000,STR,18,0 days 00:01:40.636000,54.0,3.0,,,0 days 00:00:27.056000,0 days 00:00:40.507000,0 days 00:00:33.073000,0 days 02:34:14.779000,0 days 02:34:55.286000,0 days 02:35:28.359000,213.0,182.0,200.0,307.0,False,MEDIUM,14.0,True,Aston Martin,0 days 02:33:47.737000,2023-10-22 20:34:49.970,1,9.0,False,,False,True
390,0 days 02:37:08.716000,STR,18,0 days 00:01:40.343000,55.0,3.0,,,0 days 00:00:26.791000,0 days 00:00:40.266000,0 days 00:00:33.286000,0 days 02:35:55.150000,0 days 02:36:35.416000,0 days 02:37:08.702000,215.0,183.0,203.0,308.0,False,MEDIUM,15.0,True,Aston Martin,0 days 02:35:28.373000,2023-10-22 20:36:30.606,1,9.0,False,,False,True
391,0 days 02:38:49.558000,STR,18,0 days 00:01:40.842000,56.0,3.0,,,0 days 00:00:27.060000,0 days 00:00:40.194000,0 days 00:00:33.588000,0 days 02:37:35.762000,0 days 02:38:15.956000,0 days 02:38:49.544000,213.0,181.0,203.0,310.0,False,MEDIUM,16.0,True,Aston Martin,0 days 02:37:08.716000,2023-10-22 20:38:10.949,2,9.0,False,,False,True
837,0 days 01:04:31.941000,ALO,14,0 days 00:01:52.441000,1.0,1.0,0 days 01:02:51.576000,,,0 days 00:00:40.749000,0 days 00:00:34.387000,,0 days 01:03:57.606000,0 days 01:04:31.949000,204.0,174.0,201.0,303.0,False,MEDIUM,1.0,False,Aston Martin,0 days 01:02:39.217000,2023-10-22 19:03:41.450,1,18.0,False,,False,False
838,0 days 01:06:17.365000,ALO,14,0 days 00:01:45.424000,2.0,1.0,,,0 days 00:00:28.561000,0 days 00:00:42.099000,0 days 00:00:34.764000,0 days 01:05:00.501000,0 days 01:05:42.600000,0 days 01:06:17.364000,198.0,177.0,202.0,297.0,False,MEDIUM,2.0,False,Aston Martin,0 days 01:04:31.941000,2023-10-22 19:05:34.174,1,18.0,True,TRACK LIMITS AT TURN 11 LAP 2 ,False,True
839,0 days 01:08:02.101000,ALO,14,0 days 00:01:44.736000,3.0,1.0,,,0 days 00:00:28.361000,0 days 00:00:41.553000,0 days 00:00:34.822000,0 days 01:06:45.725000,0 days 01:07:27.278000,0 days 01:08:02.100000,202.0,176.0,199.0,333.0,True,MEDIUM,3.0,False,Aston Martin,0 days 01:06:17.365000,2023-10-22 19:07:19.598,1,18.0,False,,False,True
840,0 days 01:09:47.568000,ALO,14,0 days 00:01:45.467000,4.0,1.0,,,0 days 00:00:28.235000,0 days 00:00:41.654000,0 days 00:00:35.578000,0 days 01:08:30.335000,0 days 01:09:11.989000,0 days 01:09:47.567000,201.0,179.0,201.0,328.0,False,MEDIUM,4.0,False,Aston Martin,0 days 01:08:02.101000,2023-10-22 19:09:04.334,1,17.0,False,,False,True
841,0 days 01:11:31.360000,ALO,14,0 days 00:01:43.792000,5.0,1.0,,,0 days 00:00:28.081000,0 days 00:00:41.254000,0 days 00:00:34.457000,0 days 01:10:15.648000,0 days 01:10:56.902000,0 days 01:11:31.359000,202.0,179.0,200.0,312.0,True,MEDIUM,5.0,False,Aston Martin,0 days 01:09:47.568000,2023-10-22 19:10:49.801,1,17.0,False,,False,True
842,0 days 01:13:15.028000,ALO,14,0 days 00:01:43.668000,6.0,1.0,,,0 days 00:00:28.019000,0 days 00:00:41.255000,0 days 00:00:34.394000,0 days 01:11:59.378000,0 days 01:12:40.633000,0 days 01:13:15.027000,203.0,179.0,198.0,299.0,True,MEDIUM,6.0,False,Aston Martin,0 days 01:11:31.360000,2023-10-22 19:12:33.593,1,17.0,False,,False,True
843,0 days 01:14:58.609000,ALO,14,0 days 00:01:43.581000,7.0,1.0,,,0 days 00:00:27.796000,0 days 00:00:41.200000,0 days 00:00:34.585000,0 days 01:13:42.823000,0 days 01:14:24.023000,0 days 01:14:58.608000,202.0,175.0,198.0,333.0,True,MEDIUM,7.0,False,Aston Martin,0 days 01:13:15.028000,2023-10-22 19:14:17.261,1,16.0,False,,False,True
844,0 days 01:16:42.288000,ALO,14,0 days 00:01:43.679000,8.0,1.0,,,0 days 00:00:27.747000,0 days 00:00:41.492000,0 days 00:00:34.440000,0 days 01:15:26.355000,0 days 01:16:07.847000,0 days 01:16:42.287000,208.0,180.0,199.0,307.0,False,MEDIUM,8.0,False,Aston Martin,0 days 01:14:58.609000,2023-10-22 19:16:00.842,1,16.0,False,,False,True
845,0 days 01:18:26.063000,ALO,14,0 days 00:01:43.775000,9.0,1.0,,,0 days 00:00:27.725000,0 days 00:00:41.329000,0 days 00:00:34.721000,0 days 01:17:10.012000,0 days 01:17:51.341000,0 days 01:18:26.062000,206.0,179.0,198.0,331.0,False,MEDIUM,9.0,False,Aston Martin,0 days 01:16:42.288000,2023-10-22 19:17:44.521,1,16.0,False,,False,True
846,0 days 01:20:10.654000,ALO,14,0 days 00:01:44.591000,10.0,1.0,,,0 days 00:00:27.815000,0 days 00:00:41.811000,0 days 00:00:34.965000,0 days 01:18:53.877000,0 days 01:19:35.688000,0 days 01:20:10.653000,201.0,173.0,198.0,321.0,False,MEDIUM,10.0,False,Aston Martin,0 days 01:18:26.063000,2023-10-22 19:19:28.296,1,14.0,False,,False,True
847,0 days 01:21:53.806000,ALO,14,0 days 00:01:43.152000,11.0,1.0,,,0 days 00:00:27.812000,0 days 00:00:41.322000,0 days 00:00:34.018000,0 days 01:20:38.465000,0 days 01:21:19.787000,0 days 01:21:53.805000,212.0,178.0,199.0,301.0,True,MEDIUM,11.0,False,Aston Martin,0 days 01:20:10.654000,2023-10-22 19:21:12.887,1,11.0,False,,False,True
848,0 days 01:23:36.365000,ALO,14,0 days 00:01:42.559000,12.0,1.0,,,0 days 00:00:27.647000,0 days 00:00:41.161000,0 days 00:00:33.751000,0 days 01:22:21.452000,0 days 01:23:02.613000,0 days 01:23:36.364000,,180.0,200.0,301.0,True,MEDIUM,12.0,False,Aston Martin,0 days 01:21:53.806000,2023-10-22 19:22:56.039,1,11.0,False,,False,True
849,0 days 01:25:19.473000,ALO,14,0 days 00:01:43.108000,13.0,1.0,,,0 days 00:00:27.888000,0 days 00:00:41.445000,0 days 00:00:33.775000,0 days 01:24:04.252000,0 days 01:24:45.697000,0 days 01:25:19.472000,208.0,180.0,199.0,296.0,False,MEDIUM,13.0,False,Aston Martin,0 days 01:23:36.365000,2023-10-22 19:24:38.598,1,11.0,False,,False,True
850,0 days 01:27:02.807000,ALO,14,0 days 00:01:43.334000,14.0,1.0,,,0 days 00:00:27.798000,0 days 00:00:41.392000,0 days 00:00:34.144000,0 days 01:25:47.270000,0 days 01:26:28.662000,0 days 01:27:02.806000,206.0,182.0,200.0,299.0,False,MEDIUM,14.0,False,Aston Martin,0 days 01:25:19.473000,2023-10-22 19:26:21.706,1,11.0,False,,False,True
851,0 days 01:28:45.959000,ALO,14,0 days 00:01:43.152000,15.0,1.0,,,0 days 00:00:27.723000,0 days 00:00:41.319000,0 days 00:00:34.110000,0 days 01:27:30.529000,0 days 01:28:11.848000,0 days 01:28:45.958000,209.0,181.0,200.0,298.0,False,MEDIUM,15.0,False,Aston Martin,0 days 01:27:02.807000,2023-10-22 19:28:05.040,1,11.0,False,,False,True
852,0 days 01:30:28.749000,ALO,14,0 days 00:01:42.790000,16.0,1.0,,,0 days 00:00:27.766000,0 days 00:00:41.212000,0 days 00:00:33.812000,0 days 01:29:13.724000,0 days 01:29:54.936000,0 days 01:30:28.748000,205.0,181.0,199.0,300.0,False,MEDIUM,16.0,False,Aston Martin,0 days 01:28:45.959000,2023-10-22 19:29:48.192,1,11.0,False,,False,True
853,0 days 01:32:12.567000,ALO,14,0 days 00:01:43.818000,17.0,1.0,,,0 days 00:00:27.673000,0 days 00:00:42.140000,0 days 00:00:34.005000,0 days 01:30:56.421000,0 days 01:31:38.561000,0 days 01:32:12.566000,206.0,181.0,198.0,301.0,False,MEDIUM,17.0,False,Aston Martin,0 days 01:30:28.749000,2023-10-22 19:31:30.982,1,11.0,False,,False,True
854,0 days 01:33:56.723000,ALO,14,0 days 00:01:44.156000,18.0,1.0,,,0 days 00:00:29.123000,0 days 00:00:41.169000,0 days 00:00:33.864000,0 days 01:32:41.689000,0 days 01:33:22.858000,0 days 01:33:56.722000,,178.0,196.0,319.0,False,MEDIUM,18.0,False,Aston Martin,0 days 01:32:12.567000,2023-10-22 19:33:14.800,1,9.0,True,TRACK LIMITS AT TURN 9 LAP 18 ,False,True
855,0 days 01:35:40.371000,ALO,14,0 days 00:01:43.648000,19.0,1.0,,0 days 01:35:39.338000,0 days 00:00:27.791000,0 days 00:00:41.333000,0 days 00:00:34.524000,0 days 01:34:24.513000,0 days 01:35:05.846000,0 days 01:35:40.370000,,178.0,,297.0,False,MEDIUM,19.0,False,Aston Martin,0 days 01:33:56.723000,2023-10-22 19:34:58.956,1,9.0,False,,False,False
856,0 days 01:37:42.643000,ALO,14,0 days 00:02:02.272000,20.0,2.0,0 days 01:36:04.525000,,0 days 00:00:48.286000,0 days 00:00:40.693000,0 days 00:00:33.293000,0 days 01:36:28.656000,0 days 01:37:09.349000,0 days 01:37:42.642000,209.0,177.0,203.0,292.0,False,MEDIUM,1.0,True,Aston Martin,0 days 01:35:40.371000,2023-10-22 19:36:42.604,1,16.0,False,,False,False
857,0 days 01:39:23.630000,ALO,14,0 days 00:01:40.987000,21.0,2.0,,,0 days 00:00:27.373000,0 days 00:00:40.133000,0 days 00:00:33.481000,0 days 01:38:10.015000,0 days 01:38:50.148000,0 days 01:39:23.629000,210.0,182.0,202.0,320.0,True,MEDIUM,2.0,True,Aston Martin,0 days 01:37:42.643000,2023-10-22 19:38:44.876,1,14.0,False,,False,True
858,0 days 01:41:05.218000,ALO,14,0 days 00:01:41.588000,22.0,2.0,,,0 days 00:00:27.416000,0 days 00:00:40.394000,0 days 00:00:33.778000,0 days 01:39:51.045000,0 days 01:40:31.439000,0 days 01:41:05.217000,206.0,178.0,206.0,321.0,False,MEDIUM,3.0,True,Aston Martin,0 days 01:39:23.630000,2023-10-22 19:40:25.863,1,13.0,False,,False,True
859,0 days 01:42:46.708000,ALO,14,0 days 00:01:41.490000,23.0,2.0,,,0 days 00:00:27.356000,0 days 00:00:40.290000,0 days 00:00:33.844000,0 days 01:41:32.573000,0 days 01:42:12.863000,0 days 01:42:46.707000,210.0,178.0,200.0,320.0,False,MEDIUM,4.0,True,Aston Martin,0 days 01:41:05.218000,2023-10-22 19:42:07.451,1,10.0,False,,False,True
860,0 days 01:44:28.893000,ALO,14,0 days 00:01:42.185000,24.0,2.0,,,0 days 00:00:27.619000,0 days 00:00:40.865000,0 days 00:00:33.701000,0 days 01:43:14.326000,0 days 01:43:55.191000,0 days 01:44:28.892000,213.0,180.0,199.0,301.0,False,MEDIUM,5.0,True,Aston Martin,0 days 01:42:46.708000,2023-10-22 19:43:48.941,1,10.0,False,,False,True
861,0 days 01:46:10.723000,ALO,14,0 days 00:01:41.830000,25.0,2.0,,,0 days 00:00:27.609000,0 days 00:00:40.852000,0 days 00:00:33.369000,0 days 01:44:56.501000,0 days 01:45:37.353000,0 days 01:46:10.722000,216.0,182.0,200.0,299.0,False,MEDIUM,6.0,True,Aston Martin,0 days 01:44:28.893000,2023-10-22 19:45:31.126,1,10.0,False,,False,True
862,0 days 01:47:52.540000,ALO,14,0 days 00:01:41.817000,26.0,2.0,,,0 days 00:00:27.535000,0 days 00:00:40.853000,0 days 00:00:33.429000,0 days 01:46:38.257000,0 days 01:47:19.110000,0 days 01:47:52.539000,212.0,182.0,201.0,299.0,False,MEDIUM,7.0,True,Aston Martin,0 days 01:46:10.723000,2023-10-22 19:47:12.956,1,10.0,False,,False,True
863,0 days 01:49:34.471000,ALO,14,0 days 00:01:41.931000,27.0,2.0,,,0 days 00:00:27.677000,0 days 00:00:40.714000,0 days 00:00:33.540000,0 days 01:48:20.216000,0 days 01:49:00.930000,0 days 01:49:34.470000,213.0,183.0,201.0,299.0,False,MEDIUM,8.0,True,Aston Martin,0 days 01:47:52.540000,2023-10-22 19:48:54.773,1,10.0,False,,False,True
864,0 days 01:51:16.128000,ALO,14,0 days 00:01:41.657000,28.0,2.0,,,0 days 00:00:27.472000,0 days 00:00:40.683000,0 days 00:00:33.502000,0 days 01:50:01.942000,0 days 01:50:42.625000,0 days 01:51:16.127000,215.0,183.0,201.0,299.0,False,MEDIUM,9.0,True,Aston Martin,0 days 01:49:34.471000,2023-10-22 19:50:36.704,1,10.0,False,,False,True
865,0 days 01:52:57.786000,ALO,14,0 days 00:01:41.658000,29.0,2.0,,,0 days 00:00:27.380000,0 days 00:00:40.639000,0 days 00:00:33.639000,0 days 01:51:43.507000,0 days 01:52:24.146000,0 days 01:52:57.785000,209.0,185.0,202.0,301.0,False,MEDIUM,10.0,True,Aston Martin,0 days 01:51:16.128000,2023-10-22 19:52:18.361,1,10.0,False,,False,True
866,0 days 01:54:39.455000,ALO,14,0 days 00:01:41.669000,30.0,2.0,,,0 days 00:00:27.340000,0 days 00:00:40.774000,0 days 00:00:33.555000,0 days 01:53:25.125000,0 days 01:54:05.899000,0 days 01:54:39.454000,216.0,184.0,201.0,300.0,False,MEDIUM,11.0,True,Aston Martin,0 days 01:52:57.786000,2023-10-22 19:54:00.019,1,10.0,False,,False,True
