Driver,Gap
LEC,0.3510000000000133
VER,0.0
SAI,0.09400000000002251
HAM,0.9560000000000031
RUS,0.7770000000000152
ALO,0.7790000000000106
PER,0.35900000000000887
PIA,0.5700000000000074
STR,0.8480000000000132
NOR,0.4000000000000057
TSU,0.8190000000000168
BOT,1.3660000000000139
ALB,1.1970000000000027
ZHO,1.8320000000000078
OCO,1.670000000000016
HUL,1.7040000000000077
MAG,1.4680000000000177
RIC,1.5510000000000161
GAS,2.01400000000001
