Team,LapTime
Alpine,0.8361221804511416
Aston Martin,1.0080412087912123
Ferrari,1.6829642857142915
Haas F1 Team,1.7173555900621267
Kick Sauber,2.154804285714306
McLaren,0.0
Mercedes,0.49461813186813686
RB,1.0409642857142956
Red Bull Racing,0.8122746305418787
Williams,1.7746565934066183
