,X,Y,Speed
312,15239,6435,91
313,15159,6425,95
314,15152,6425,98
315,15113,6419,102
316,15080,6414,106
317,15070,6412,110
318,15009,6398,119
319,14989,6394,124
320,14936,6379,129
321,14845,6350,134
322,14827,6344,139
323,14707,6302,157
324,14677,6291,162
325,14650,6281,167
326,14556,6245,181
327,14554,6245,185
328,14479,6217,189
329,14468,6213,192
330,14357,6173,196
331,14291,6149,200
332,14219,6123,206
333,14148,6097,212
334,14098,6079,214
335,14058,6065,217
336,13894,6007,217
337,13868,5998,224
338,13768,5963,232
339,13724,5948,234
340,13603,5906,237
341,13576,5897,240
342,13463,5858,243
343,13400,5836,247
344,13307,5805,249
345,13163,5757,251
346,13138,5748,254
347,13069,5726,256
348,12892,5673,258
349,12858,5663,260
350,12641,5601,260
351,12627,5597,260
352,12538,5571,264
353,12457,5549,266
354,12447,5546,268
355,12276,5498,272
356,12255,5493,273
357,12049,5437,274
358,12002,5424,276
359,11827,5378,278
360,11785,5366,281
361,11737,5354,282
362,11670,5336,283
363,11478,5288,284
364,11436,5277,286
365,11184,5214,288
366,11115,5197,291
367,11074,5188,292
368,11027,5176,293
369,10900,5146,294
370,10841,5132,295
371,10567,5068,298
372,10531,5060,299
373,10385,5027,300
374,10347,5018,301
375,10175,4980,304
376,10138,4972,304
377,10072,4958,305
378,10042,4951,306
379,9906,4922,306
380,9810,4902,307
381,9722,4884,308
382,9674,4874,310
383,9498,4838,311
384,9293,4798,312
385,9253,4790,314
386,9019,4746,314
387,8927,4728,315
388,8846,4713,316
389,8765,4698,317
390,8481,4648,318
391,8364,4627,319
392,8218,4603,320
393,7952,4559,322
394,7901,4551,322
395,7718,4521,323
396,7601,4504,323
397,7565,4499,323
398,7462,4485,324
399,7227,4458,325
400,7206,4456,325
401,7104,4444,326
402,6990,4432,326
403,6943,4427,326
404,6792,4411,326
405,6686,4399,327
406,6648,4396,327
407,6466,4378,327
408,6432,4374,328
409,6288,4360,328
410,6249,4357,328
411,6049,4338,328
412,6036,4336,329
413,5936,4327,328
414,5806,4314,328
415,5580,4291,329
416,5522,4286,329
417,5448,4278,329
418,5285,4262,329
419,5183,4251,329
420,4951,4228,321
421,4916,4224,313
422,4784,4213,279
423,4761,4211,246
424,4525,4189,214
425,4406,4177,182
426,4315,4165,168
427,4296,4161,154
428,4249,4150,146
429,4197,4129,136
430,4153,4104,127
431,4087,4061,118
432,4054,4039,109
433,4033,4017,102
434,4022,3993,100
435,4010,3962,98
436,3989,3897,96
437,3985,3884,95
438,3987,3876,93
439,3988,3849,91
440,3993,3786,91
441,3998,3761,91
442,4008,3732,93
443,4018,3703,95
444,4026,3687,99
445,4051,3633,104
446,4058,3621,107
447,4079,3583,111
448,4102,3547,115
449,4103,3547,122
450,4133,3504,129
451,4164,3462,136
452,4187,3437,139
453,4212,3408,142
454,4304,3314,151
455,4305,3314,158
456,4369,3251,165
457,4393,3228,173
458,4469,3158,181
459,4482,3146,181
460,4572,3059,181
461,4599,3034,187
462,4666,2969,194
463,4713,2921,197
464,4766,2864,200
465,4809,2816,203
466,4869,2737,207
467,4871,2736,196
468,4917,2670,185
469,4937,2637,175
470,4991,2520,165
471,5001,2497,158
472,5018,2441,151
473,5021,2409,142
474,5026,2358,134
475,5030,2318,129
476,5030,2284,125
477,5024,2236,120
478,5010,2186,116
479,5000,2157,114
480,4990,2135,112
481,4970,2098,112
482,4958,2080,109
483,4921,2033,107
484,4911,2023,105
485,4854,1975,102
486,4850,1972,100
487,4818,1955,99
488,4796,1950,99
489,4777,1945,99
490,4734,1938,100
491,4716,1936,102
492,4668,1934,105
493,4645,1934,106
494,4625,1932,107
495,4585,1933,109
496,4542,1936,112
497,4484,1942,115
498,4442,1950,118
499,4421,1962,127
500,4421,1963,131
501,4341,1997,135
502,4314,2012,138
503,4282,2033,141
504,4275,2038,144
505,4168,2132,152
506,4129,2167,160
507,4102,2198,168
508,4086,2219,172
509,4031,2292,176
510,4031,2294,179
511,3986,2375,182
512,3972,2400,186
513,3923,2487,193
