Team,LapTime
Alpine,1.1594591346153749
Aston Martin,1.2898612938596443
Ferrari,0.37622836538460547
Haas F1 Team,1.1307831439393965
Kick Sauber,1.5750745192307676
McLaren,0.12667133620689697
Mercedes,0.31635144230769185
RB,1.268724347014924
Red Bull Racing,0.0
Williams,1.444736057692296
