Team,LapTime
Alpine,2.708019789521856
Aston Martin,1.2510106382978847
Ferrari,0.47672799552073286
Haas F1 Team,2.1034468085106397
Kick Sauber,2.2738817966903184
McLaren,0.6674616578014252
Mercedes,0.7820106382978622
RB,1.8306276595744748
Red Bull Racing,0.0
Williams,1.759091392649907
