,Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,Laps,LapTimePerKM,RacePercentage
446,SAI,Ferrari,18.0,76.295,1.0,SOFT,21.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.913829537450106,0.25
447,SAI,Ferrari,19.0,76.275,1.0,SOFT,22.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.909133599436487,0.2638888888888889
448,SAI,Ferrari,20.0,76.348,1.0,SOFT,23.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.926273773186193,0.2777777777777778
449,SAI,Ferrari,21.0,76.31700000000001,1.0,SOFT,24.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.918995069265087,0.2916666666666667
450,SAI,Ferrari,22.0,76.53500000000001,1.0,SOFT,25.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.970180793613526,0.3055555555555556
451,SAI,Ferrari,23.0,76.41900000000001,1.0,SOFT,26.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.94294435313454,0.3194444444444444
452,SAI,Ferrari,24.0,76.561,1.0,SOFT,27.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.97628551303123,0.3333333333333333
453,SAI,Ferrari,25.0,76.685,1.0,SOFT,28.0,5.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.00540032871566,0.3472222222222222
454,SAI,Ferrari,26.0,76.63900000000001,1.0,SOFT,29.0,5.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.99459967128434,0.3611111111111111
455,SAI,Ferrari,27.0,76.738,1.0,SOFT,30.0,5.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.017844564451746,0.375
456,SAI,Ferrari,28.0,77.033,1.0,SOFT,31.0,5.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.087109650152616,0.3888888888888889
457,SAI,Ferrari,29.0,77.05300000000001,1.0,SOFT,32.0,5.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.09180558816624,0.4027777777777778
458,SAI,Ferrari,30.0,77.15100000000001,1.0,SOFT,33.0,5.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.114815684432966,0.4166666666666667
459,SAI,Ferrari,31.0,80.94500000000001,1.0,SOFT,34.0,5.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.005635125616344,0.4305555555555556
460,SAI,Ferrari,32.0,95.822,2.0,HARD,1.0,7.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,22.498708617046255,0.4444444444444444
461,SAI,Ferrari,33.0,76.263,2.0,HARD,2.0,7.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.906316036628315,0.4583333333333333
462,SAI,Ferrari,34.0,75.94,2.0,HARD,3.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.83047663770838,0.4722222222222222
463,SAI,Ferrari,35.0,75.77000000000001,2.0,HARD,4.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.790561164592628,0.4861111111111111
464,SAI,Ferrari,36.0,75.702,2.0,HARD,5.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.774594975346325,0.5
465,SAI,Ferrari,37.0,75.881,2.0,HARD,6.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.81662362056821,0.5138888888888888
466,SAI,Ferrari,38.0,75.482,2.0,HARD,7.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.722939657196523,0.5277777777777778
467,SAI,Ferrari,39.0,75.70700000000001,2.0,HARD,8.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.77576895984973,0.5416666666666666
468,SAI,Ferrari,40.0,75.665,2.0,HARD,9.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.76590749002113,0.5555555555555556
469,SAI,Ferrari,41.0,75.58500000000001,2.0,HARD,10.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.74712373796666,0.5694444444444444
470,SAI,Ferrari,42.0,75.72500000000001,2.0,HARD,11.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.779995304061988,0.5833333333333334
471,SAI,Ferrari,43.0,75.42800000000001,2.0,HARD,12.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.71026062455976,0.5972222222222222
472,SAI,Ferrari,44.0,75.63300000000001,2.0,HARD,13.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.758393989199345,0.6111111111111112
473,SAI,Ferrari,45.0,75.26,2.0,HARD,14.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.670814745245362,0.625
474,SAI,Ferrari,46.0,75.715,2.0,HARD,15.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.77764733505518,0.6388888888888888
475,SAI,Ferrari,47.0,75.777,2.0,HARD,16.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.792204742897393,0.6527777777777778
476,SAI,Ferrari,48.0,75.70100000000001,2.0,HARD,17.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.774360178445644,0.6666666666666666
477,SAI,Ferrari,49.0,75.635,2.0,HARD,18.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.758863583000704,0.6805555555555556
478,SAI,Ferrari,50.0,75.655,2.0,HARD,19.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.763559521014322,0.6944444444444444
479,SAI,Ferrari,51.0,77.91600000000001,2.0,HARD,20.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.294435313453864,0.7083333333333334
480,SAI,Ferrari,52.0,77.583,2.0,HARD,21.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.21624794552712,0.7222222222222222
481,SAI,Ferrari,53.0,76.04100000000001,2.0,HARD,22.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.854191124677154,0.7361111111111112
482,SAI,Ferrari,54.0,76.02000000000001,2.0,HARD,23.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.849260389762858,0.75
483,SAI,Ferrari,55.0,75.82900000000001,2.0,HARD,24.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.804414181732803,0.7638888888888888
484,SAI,Ferrari,56.0,75.896,2.0,HARD,25.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.82014557407842,0.7777777777777778
485,SAI,Ferrari,57.0,75.381,2.0,HARD,26.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.699225170227752,0.7916666666666666
486,SAI,Ferrari,58.0,75.602,2.0,HARD,27.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.751115285278235,0.8055555555555556
487,SAI,Ferrari,59.0,75.56400000000001,2.0,HARD,28.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.74219300305236,0.8194444444444444
488,SAI,Ferrari,60.0,75.655,2.0,HARD,29.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.763559521014322,0.8333333333333334
489,SAI,Ferrari,61.0,76.02900000000001,2.0,HARD,30.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.851373561868986,0.8472222222222222
490,SAI,Ferrari,62.0,79.155,2.0,HARD,31.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.585348673397508,0.8611111111111112
491,SAI,Ferrari,63.0,75.85300000000001,2.0,HARD,32.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.810049307349143,0.875
492,SAI,Ferrari,64.0,75.74300000000001,2.0,HARD,33.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.784221648274244,0.8888888888888888
493,SAI,Ferrari,65.0,75.67800000000001,2.0,HARD,34.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.768959849729985,0.9027777777777778
494,SAI,Ferrari,66.0,76.44500000000001,2.0,HARD,35.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.949049072552242,0.9166666666666666
495,SAI,Ferrari,67.0,76.15400000000001,2.0,HARD,36.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.880723174454097,0.9305555555555556
496,SAI,Ferrari,68.0,76.171,2.0,HARD,37.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.884714721765672,0.9444444444444444
497,SAI,Ferrari,69.0,75.99300000000001,2.0,HARD,38.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.84292087344447,0.9583333333333334
498,SAI,Ferrari,70.0,76.464,2.0,HARD,39.0,6.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.95351021366518,0.9722222222222222
499,SAI,Ferrari,71.0,77.57900000000001,2.0,HARD,40.0,7.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.215308757924397,0.9861111111111112
500,PER,Red Bull Racing,1.0,96.07400000000001,1.0,HARD,1.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,22.557877436017847,0.013888888888888888
501,PER,Red Bull Racing,2.0,76.649,1.0,HARD,2.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.996947640291147,0.027777777777777776
502,PER,Red Bull Racing,3.0,77.81200000000001,1.0,HARD,3.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.27001643578305,0.041666666666666664
503,PER,Red Bull Racing,4.0,77.604,1.0,HARD,4.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.221178680441415,0.05555555555555555
504,PER,Red Bull Racing,5.0,78.37100000000001,1.0,HARD,5.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.401267903263676,0.06944444444444445
505,PER,Red Bull Racing,6.0,79.36200000000001,1.0,HARD,6.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.63395163183846,0.08333333333333333
506,PER,Red Bull Racing,7.0,78.012,1.0,HARD,7.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.31697581591923,0.09722222222222222
507,PER,Red Bull Racing,8.0,81.601,1.0,HARD,8.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.159661892463017,0.1111111111111111
508,PER,Red Bull Racing,9.0,93.49900000000001,2.0,MEDIUM,1.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,21.953275416764498,0.125
509,PER,Red Bull Racing,10.0,74.596,2.0,MEDIUM,2.0,19.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.51490960319324,0.1388888888888889
510,PER,Red Bull Racing,11.0,74.72800000000001,2.0,MEDIUM,3.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.54590279408312,0.1527777777777778
511,PER,Red Bull Racing,12.0,75.18,2.0,MEDIUM,4.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.65203099319089,0.16666666666666666
512,PER,Red Bull Racing,13.0,75.293,2.0,MEDIUM,5.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.678563042967834,0.18055555555555555
513,PER,Red Bull Racing,14.0,75.687,2.0,MEDIUM,6.0,18.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.77107302183611,0.19444444444444445
514,PER,Red Bull Racing,15.0,77.59,2.0,MEDIUM,7.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.217891523831884,0.20833333333333334
515,PER,Red Bull Racing,16.0,75.256,2.0,MEDIUM,8.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.669875557642637,0.2222222222222222
516,PER,Red Bull Racing,17.0,76.474,2.0,MEDIUM,9.0,17.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.95585818267199,0.2361111111111111
517,PER,Red Bull Racing,18.0,77.51,2.0,MEDIUM,10.0,16.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.199107771777413,0.25
518,PER,Red Bull Racing,19.0,76.733,2.0,MEDIUM,11.0,16.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.016670579948343,0.2638888888888889
519,PER,Red Bull Racing,20.0,75.221,2.0,MEDIUM,12.0,15.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.661657666118806,0.2777777777777778
520,PER,Red Bull Racing,21.0,75.903,2.0,MEDIUM,13.0,15.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.82178915238319,0.2916666666666667
521,PER,Red Bull Racing,22.0,76.361,2.0,MEDIUM,14.0,15.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.929326132895046,0.3055555555555556
522,PER,Red Bull Racing,23.0,76.828,2.0,MEDIUM,15.0,14.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.03897628551303,0.3194444444444444
523,PER,Red Bull Racing,24.0,75.819,2.0,MEDIUM,16.0,14.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.80206621272599,0.3333333333333333
524,PER,Red Bull Racing,25.0,76.27900000000001,2.0,MEDIUM,17.0,14.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.910072787039212,0.3472222222222222
525,PER,Red Bull Racing,26.0,77.29400000000001,2.0,MEDIUM,18.0,14.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.148391641230337,0.3611111111111111
526,PER,Red Bull Racing,27.0,77.235,2.0,MEDIUM,19.0,13.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.134538624090162,0.375
527,PER,Red Bull Racing,28.0,76.494,2.0,MEDIUM,20.0,11.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.960554120685604,0.3888888888888889
528,PER,Red Bull Racing,29.0,76.25,2.0,MEDIUM,21.0,11.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.90326367691946,0.4027777777777778
529,PER,Red Bull Racing,30.0,76.28200000000001,2.0,MEDIUM,22.0,11.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.910777177741256,0.4166666666666667
530,PER,Red Bull Racing,31.0,76.336,2.0,MEDIUM,23.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.92345621037802,0.4305555555555556
531,PER,Red Bull Racing,32.0,76.421,2.0,MEDIUM,24.0,9.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.9434139469359,0.4444444444444444
532,PER,Red Bull Racing,33.0,76.468,2.0,MEDIUM,25.0,9.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.9544494012679,0.4583333333333333
533,PER,Red Bull Racing,34.0,76.105,2.0,MEDIUM,26.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.86921812632073,0.4722222222222222
534,PER,Red Bull Racing,35.0,76.736,2.0,MEDIUM,27.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.017374970650387,0.4861111111111111
535,PER,Red Bull Racing,36.0,76.364,2.0,MEDIUM,28.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.93003052359709,0.5
536,PER,Red Bull Racing,37.0,79.444,2.0,MEDIUM,29.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.653204977694294,0.5138888888888888
537,PER,Red Bull Racing,38.0,76.62400000000001,2.0,MEDIUM,30.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.991077717774125,0.5277777777777778
538,PER,Red Bull Racing,39.0,75.822,2.0,MEDIUM,31.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.802770603428034,0.5416666666666666
539,PER,Red Bull Racing,40.0,76.21300000000001,2.0,MEDIUM,32.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.894576191594272,0.5555555555555556
540,PER,Red Bull Racing,41.0,76.55600000000001,2.0,MEDIUM,33.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.975111528527826,0.5694444444444444
541,PER,Red Bull Racing,42.0,76.71600000000001,2.0,MEDIUM,34.0,7.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.01267903263677,0.5833333333333334
542,PER,Red Bull Racing,43.0,75.80000000000001,2.0,MEDIUM,35.0,7.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.797605071613056,0.5972222222222222
543,PER,Red Bull Racing,44.0,75.652,2.0,MEDIUM,36.0,7.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.76285513031228,0.6111111111111112
544,PER,Red Bull Racing,45.0,77.947,2.0,MEDIUM,37.0,7.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.30171401737497,0.625
545,PER,Red Bull Racing,46.0,77.933,2.0,MEDIUM,38.0,7.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.29842686076544,0.6388888888888888
546,PER,Red Bull Racing,47.0,79.54,2.0,MEDIUM,39.0,9.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.675745480159662,0.6527777777777778
547,PER,Red Bull Racing,48.0,92.88600000000001,3.0,SOFT,1.0,11.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,21.809344916647103,0.6666666666666666
548,PER,Red Bull Racing,49.0,73.534,3.0,SOFT,2.0,11.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.26555529467011,0.6805555555555556
549,PER,Red Bull Racing,50.0,73.51100000000001,3.0,SOFT,3.0,11.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.26015496595445,0.6944444444444444
550,PER,Red Bull Racing,51.0,74.208,3.0,SOFT,4.0,11.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.423808405729044,0.7083333333333334
551,PER,Red Bull Racing,52.0,74.522,3.0,SOFT,5.0,11.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.497534632542852,0.7222222222222222
552,PER,Red Bull Racing,53.0,75.497,3.0,SOFT,6.0,11.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.72646161070674,0.7361111111111112
553,PER,Red Bull Racing,54.0,74.412,3.0,SOFT,7.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.47170697346795,0.75
554,PER,Red Bull Racing,55.0,74.05600000000001,3.0,SOFT,8.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.38811927682555,0.7638888888888888
555,PER,Red Bull Racing,56.0,73.91300000000001,3.0,SOFT,9.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.354543320028178,0.7777777777777778
556,PER,Red Bull Racing,57.0,73.581,3.0,SOFT,10.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.276590749002114,0.7916666666666666
557,PER,Red Bull Racing,58.0,73.60900000000001,3.0,SOFT,11.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.28316506222118,0.8055555555555556
558,PER,Red Bull Racing,59.0,73.461,3.0,SOFT,12.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.248415120920402,0.8194444444444444
559,PER,Red Bull Racing,60.0,73.527,3.0,SOFT,13.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.263911716365342,0.8333333333333334
560,PER,Red Bull Racing,61.0,74.507,3.0,SOFT,14.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.494012679032636,0.8472222222222222
561,PER,Red Bull Racing,62.0,75.325,3.0,SOFT,15.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.68607654378962,0.8611111111111112
562,PER,Red Bull Racing,63.0,74.926,3.0,SOFT,16.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.592392580417936,0.875
563,PER,Red Bull Racing,64.0,74.882,3.0,SOFT,17.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.582061516787977,0.8888888888888888
564,PER,Red Bull Racing,65.0,75.584,3.0,SOFT,18.0,9.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.746888941065976,0.9027777777777778
565,PER,Red Bull Racing,66.0,74.403,3.0,SOFT,19.0,9.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.46959380136182,0.9166666666666666
566,PER,Red Bull Racing,67.0,74.99600000000001,3.0,SOFT,20.0,9.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.6088283634656,0.9305555555555556
567,PER,Red Bull Racing,68.0,75.183,3.0,SOFT,21.0,9.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.65273538389293,0.9444444444444444
568,PER,Red Bull Racing,69.0,75.53800000000001,3.0,SOFT,22.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.736088283634658,0.9583333333333334
569,PER,Red Bull Racing,70.0,75.289,3.0,SOFT,23.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.67762385536511,0.9722222222222222
570,PER,Red Bull Racing,71.0,77.455,3.0,SOFT,24.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.18619394223996,0.9861111111111112
571,OCO,Alpine,1.0,84.84,1.0,SOFT,4.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,19.92016905376849,0.013888888888888888
572,OCO,Alpine,2.0,78.287,1.0,SOFT,5.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.38154496360648,0.027777777777777776
573,OCO,Alpine,3.0,77.626,1.0,SOFT,6.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.226344212256397,0.041666666666666664
574,OCO,Alpine,4.0,77.623,1.0,SOFT,7.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.225639821554356,0.05555555555555555
575,OCO,Alpine,5.0,78.209,1.0,SOFT,8.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.363230805353368,0.06944444444444445
576,OCO,Alpine,6.0,77.961,1.0,SOFT,9.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.3050011739845,0.08333333333333333
577,OCO,Alpine,7.0,77.96600000000001,1.0,SOFT,10.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.306175158487907,0.09722222222222222
578,OCO,Alpine,8.0,77.78800000000001,1.0,SOFT,11.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.26438131016671,0.1111111111111111
579,OCO,Alpine,9.0,77.991,1.0,SOFT,12.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.31204508100493,0.125
580,OCO,Alpine,10.0,78.251,1.0,SOFT,13.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.373092275181968,0.1388888888888889
581,OCO,Alpine,11.0,78.05300000000001,1.0,SOFT,14.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.326602488847147,0.1527777777777778
582,OCO,Alpine,12.0,77.68400000000001,1.0,SOFT,15.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.239962432495894,0.16666666666666666
583,OCO,Alpine,13.0,77.427,1.0,SOFT,16.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.1796196290209,0.18055555555555555
584,OCO,Alpine,14.0,77.489,1.0,SOFT,17.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.194177036863113,0.19444444444444445
585,OCO,Alpine,15.0,77.295,1.0,SOFT,18.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.148626438131014,0.20833333333333334
586,OCO,Alpine,16.0,76.956,1.0,SOFT,19.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.06903028880019,0.2222222222222222
587,OCO,Alpine,17.0,76.74300000000001,1.0,SOFT,20.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.019018548955156,0.2361111111111111
588,OCO,Alpine,18.0,76.765,1.0,SOFT,21.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.024184080770134,0.25
589,OCO,Alpine,19.0,76.787,1.0,SOFT,22.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.029349612585115,0.2638888888888889
590,OCO,Alpine,20.0,76.84400000000001,1.0,SOFT,23.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.042733035923927,0.2777777777777778
591,OCO,Alpine,21.0,76.723,1.0,SOFT,24.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.014322610941534,0.2916666666666667
592,OCO,Alpine,22.0,76.912,1.0,SOFT,25.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.058699225170226,0.3055555555555556
593,OCO,Alpine,23.0,76.816,1.0,SOFT,26.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.036158722704858,0.3194444444444444
594,OCO,Alpine,24.0,76.68100000000001,1.0,SOFT,27.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.004461141112937,0.3333333333333333
595,OCO,Alpine,25.0,76.706,1.0,SOFT,28.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.01033106362996,0.3472222222222222
596,OCO,Alpine,26.0,76.575,1.0,SOFT,29.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.97957266964076,0.3611111111111111
597,OCO,Alpine,27.0,76.88000000000001,1.0,SOFT,30.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.05118572434844,0.375
598,OCO,Alpine,28.0,76.68100000000001,1.0,SOFT,31.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.004461141112937,0.3888888888888889
599,OCO,Alpine,29.0,76.617,1.0,SOFT,32.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.98943413946936,0.4027777777777778
600,OCO,Alpine,30.0,76.668,1.0,SOFT,33.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.001408781404084,0.4166666666666667
601,OCO,Alpine,31.0,79.92,1.0,SOFT,34.0,8.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.764968302418406,0.4305555555555556
602,OCO,Alpine,32.0,92.58900000000001,2.0,MEDIUM,1.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,21.73961023714487,0.4444444444444444
603,OCO,Alpine,33.0,75.212,2.0,MEDIUM,2.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,17.65954449401268,0.4583333333333333
604,OCO,Alpine,34.0,77.995,2.0,MEDIUM,3.0,10.0,2021,Netherlands,4.259,3,4,3,4,2,4,4,5,72,18.312984268607654,0.4722222222222222
