,X,Y,Speed
284,-362,-1939,228
285,-389,-2028,233
286,-397,-2050,235
287,-437,-2167,238
288,-454,-2213,240
289,-491,-2311,242
290,-502,-2339,243
291,-591,-2555,245
292,-594,-2562,247
293,-655,-2702,252
294,-682,-2757,254
295,-690,-2772,255
296,-723,-2841,256
297,-782,-2939,258
298,-857,-3041,260
299,-992,-3205,261
300,-1050,-3270,263
301,-1157,-3347,265
302,-1184,-3364,266
303,-1249,-3405,267
304,-1312,-3442,268
305,-1420,-3498,269
306,-1477,-3525,270
307,-1654,-3608,271
308,-1713,-3636,273
309,-1829,-3694,275
310,-1873,-3716,276
311,-1961,-3760,278
312,-1984,-3772,278
313,-2134,-3849,279
314,-2202,-3882,280
315,-2372,-3965,280
316,-2462,-4007,281
317,-2558,-4048,285
318,-2589,-4061,285
319,-2706,-4108,285
320,-2726,-4115,286
321,-2937,-4189,286
322,-2962,-4197,287
323,-3058,-4225,288
324,-3084,-4233,285
325,-3255,-4274,282
326,-3384,-4298,279
327,-3453,-4308,258
328,-3642,-4332,237
329,-3732,-4341,216
330,-3765,-4344,196
331,-3855,-4353,176
332,-3861,-4354,161
333,-3943,-4363,147
334,-3996,-4371,133
335,-4008,-4373,126
336,-4072,-4387,120
337,-4076,-4388,115
338,-4136,-4418,110
339,-4137,-4419,106
340,-4191,-4489,98
341,-4221,-4543,90
342,-4235,-4568,85
343,-4243,-4579,83
344,-4259,-4597,81
345,-4273,-4610,79
346,-4297,-4626,78
347,-4311,-4633,75
348,-4334,-4641,72
349,-4384,-4650,71
350,-4397,-4650,70
351,-4400,-4651,72
352,-4471,-4645,74
353,-4496,-4642,76
354,-4513,-4639,79
355,-4537,-4633,84
356,-4559,-4628,90
357,-4603,-4617,90
358,-4613,-4614,96
359,-4619,-4612,103
360,-4696,-4601,110
361,-4734,-4601,117
362,-4856,-4609,128
363,-4886,-4613,140
364,-4905,-4617,145
365,-4937,-4621,151
366,-5000,-4631,156
367,-5012,-4632,161
368,-5110,-4648,165
369,-5161,-4655,170
370,-5217,-4664,175
371,-5317,-4677,181
372,-5340,-4679,187
373,-5413,-4689,191
374,-5430,-4691,195
375,-5610,-4713,198
376,-5618,-4714,204
377,-5719,-4726,211
378,-5792,-4734,217
379,-6001,-4756,223
380,-6039,-4760,226
381,-6117,-4767,229
382,-6158,-4771,229
383,-6181,-4772,230
384,-6343,-4784,232
385,-6507,-4794,234
386,-6541,-4794,236
387,-6609,-4783,201
388,-6700,-4834,196
389,-6794,-4889,191
390,-6837,-4915,187
391,-6877,-4958,179
392,-6891,-4982,180
393,-7001,-5131,181
394,-7010,-5144,182
395,-7041,-5196,185
396,-7063,-5242,190
397,-7096,-5315,195
398,-7114,-5363,199
399,-7157,-5513,203
400,-7175,-5584,207
401,-7187,-5642,211
402,-7192,-5683,213
