Team,LapTime
Alpine,1.7163320035460998
Aston Martin,1.1325208333333308
Ferrari,0.42468995098037965
Haas F1 Team,1.355035833333332
Kick Sauber,2.4164162414966057
McLaren,0.0
Mercedes,0.28966666666666185
RB,1.6308958333333266
Red Bull Racing,0.5167708333333252
Williams,1.5673758333333438
