,X,Y,Speed
284,-3211,-2056,95
285,-3189,-2062,97
286,-3159,-2073,99
287,-3067,-2115,101
288,-3045,-2127,104
289,-2992,-2154,108
290,-2961,-2171,114
291,-2947,-2179,118
292,-2893,-2207,122
293,-2851,-2227,127
294,-2820,-2239,132
295,-2739,-2270,135
296,-2707,-2279,139
297,-2644,-2290,134
298,-2612,-2292,130
299,-2545,-2293,128
300,-2478,-2282,126
301,-2474,-2281,125
302,-2459,-2277,122
303,-2371,-2233,120
304,-2357,-2222,118
305,-2325,-2196,116
306,-2293,-2164,115
307,-2276,-2138,113
308,-2232,-2035,111
309,-2226,-2018,112
310,-2216,-1984,114
311,-2216,-1953,116
312,-2215,-1949,119
313,-2215,-1896,123
314,-2217,-1872,126
315,-2227,-1809,129
316,-2241,-1755,132
317,-2242,-1753,135
318,-2271,-1676,138
319,-2280,-1655,142
320,-2303,-1612,144
321,-2313,-1593,147
322,-2336,-1554,153
323,-2383,-1484,159
324,-2436,-1416,164
325,-2442,-1409,169
326,-2469,-1377,174
327,-2539,-1301,177
328,-2557,-1281,181
329,-2595,-1242,184
330,-2627,-1208,188
331,-2686,-1146,194
332,-2697,-1135,195
333,-2771,-1052,197
334,-2775,-1046,199
335,-2830,-981,203
336,-2880,-914,207
337,-2960,-805,211
338,-2992,-756,215
339,-3024,-705,217
340,-3076,-610,220
341,-3096,-569,223
342,-3136,-481,219
343,-3147,-455,209
344,-3182,-358,199
345,-3184,-351,190
346,-3206,-279,177
347,-3219,-217,165
348,-3225,-178,155
349,-3231,-52,146
350,-3230,-46,137
351,-3226,15,131
352,-3220,53,126
353,-3217,69,119
354,-3194,138,113
355,-3188,151,110
356,-3160,195,108
357,-3150,206,106
358,-3113,240,103
359,-3110,241,101
360,-2945,265,95
361,-2937,263,90
362,-2888,248,88
363,-2887,248,89
364,-2832,222,90
365,-2824,217,91
366,-2792,198,93
367,-2780,190,95
368,-2728,151,96
369,-2721,145,98
370,-2691,117,102
371,-2660,87,106
372,-2649,77,107
373,-2619,46,108
374,-2616,43,110
375,-2573,-5,115
376,-2566,-12,120
377,-2519,-71,129
378,-2518,-74,133
379,-2482,-119,137
380,-2473,-133,142
381,-2421,-204,147
382,-2417,-208,153
383,-2356,-288,160
384,-2299,-355,168
385,-2207,-456,177
386,-2189,-473,186
387,-2149,-510,193
388,-2147,-513,197
389,-2025,-598,201
390,-1969,-625,205
391,-1944,-636,208
392,-1838,-670,211
393,-1834,-672,213
394,-1704,-698,216
395,-1660,-702,219
396,-1435,-715,222
397,-1379,-718,226
398,-1282,-700,232
399,-1259,-693,233
400,-1066,-632,235
401,-1060,-630,236
402,-960,-591,238
403,-924,-565,243
404,-904,-553,243
405,-835,-509,244
406,-725,-416,245
407,-574,-264,248
408,-521,-199,252
409,-497,-162,253
410,-466,-115,255
411,-400,-11,257
412,-382,19,258
413,-360,57,259
414,-251,241,260
415,-246,248,262
416,-177,367,263
417,-158,398,265
418,-109,481,255
419,-56,571,246
420,11,689,232
421,28,719,219
422,88,825,202
423,90,829,186
424,127,901,178
425,130,905,169
426,167,980,160
427,193,1045,152
428,214,1112,146
429,221,1142,141
430,226,1178,138
431,228,1236,135
432,227,1283,133
433,222,1325,131
434,192,1400,125
435,191,1403,124
436,179,1428,123
437,160,1460,123
438,134,1497,124
439,125,1506,126
440,62,1566,126
441,42,1583,128
442,-16,1623,130
443,-30,1631,132
444,-89,1663,134
445,-121,1678,136
446,-151,1692,139
447,-189,1708,142
448,-232,1726,149
449,-401,1786,156
450,-406,1787,164
451,-466,1807,173
452,-510,1820,177
453,-563,1834,181
454,-587,1840,185
455,-704,1864,190
456,-718,1867,193
457,-813,1878,196
458,-897,1884,200
459,-1027,1888,204
460,-1056,1887,209
461,-1084,1887,212
462,-1178,1882,216
463,-1268,1873,220
