,X,Y,Speed
329,7334,1710,132
330,7344,1720,129
331,7397,1785,127
332,7407,1803,124
333,7428,1856,122
334,7454,1955,118
335,7456,1961,115
336,7458,2033,113
337,7455,2062,111
338,7453,2074,110
339,7447,2110,109
340,7443,2128,108
341,7441,2134,108
342,7408,2223,106
343,7407,2224,105
344,7371,2285,107
345,7359,2304,108
346,7316,2356,110
347,7279,2390,111
348,7265,2402,113
349,7264,2402,115
350,7212,2439,117
351,7163,2465,120
352,7147,2473,122
353,7106,2490,124
354,7075,2501,127
355,6999,2520,130
356,6893,2544,136
357,6885,2546,138
358,6854,2551,140
359,6814,2556,143
360,6747,2566,147
361,6715,2571,150
362,6629,2583,154
363,6627,2583,158
364,6557,2593,166
365,6460,2605,175
366,6413,2611,179
367,6312,2622,184
368,6249,2627,189
369,6185,2633,194
370,6022,2640,200
371,5951,2642,204
372,5869,2641,208
373,5807,2639,212
374,5799,2639,215
375,5664,2632,219
376,5654,2632,221
377,5565,2624,224
378,5531,2622,225
379,5430,2613,227
380,5410,2610,229
381,5172,2578,236
382,5147,2575,236
383,5093,2566,237
384,5042,2556,239
385,5029,2553,241
386,4910,2529,244
387,4842,2513,247
388,4749,2491,248
389,4662,2468,250
390,4519,2429,251
391,4480,2419,253
392,4407,2398,255
393,4343,2378,256
394,4275,2356,258
395,4193,2329,259
396,4162,2318,260
397,4029,2270,261
398,3905,2223,262
399,3888,2216,264
400,3784,2177,265
401,3774,2174,266
402,3617,2119,268
403,3577,2107,268
404,3473,2075,269
405,3448,2068,269
406,3340,2036,270
407,3234,2002,270
408,3172,1981,271
409,3035,1934,271
410,2986,1916,271
411,2868,1872,272
412,2838,1860,267
413,2745,1821,262
414,2682,1795,247
415,2644,1778,232
416,2559,1740,219
417,2537,1729,207
418,2490,1707,196
419,2408,1667,185
420,2406,1666,174
421,2333,1629,164
422,2268,1597,154
423,2202,1568,148
424,2186,1562,142
425,2141,1551,137
426,2087,1545,132
427,2061,1549,127
428,1960,1591,124
429,1912,1627,121
430,1886,1656,119
431,1885,1656,118
432,1840,1697,119
433,1812,1718,120
434,1776,1742,121
435,1757,1751,122
436,1716,1770,120
437,1666,1785,118
438,1646,1789,117
439,1610,1794,116
440,1596,1795,116
441,1542,1795,112
442,1499,1790,109
443,1494,1789,105
444,1397,1758,101
445,1392,1756,99
446,1345,1734,97
447,1321,1711,95
448,1278,1667,94
449,1277,1666,93
450,1253,1632,94
451,1251,1629,95
452,1230,1586,96
453,1225,1569,98
454,1208,1495,100
455,1205,1444,103
456,1207,1425,108
457,1214,1341,114
458,1216,1330,117
459,1227,1260,121
460,1228,1252,125
461,1236,1207,127
462,1237,1198,129
463,1251,1117,138
