Team,LapTime
Alpine,1.1245884484228554
Aston Martin,1.1987355072463828
Ferrari,0.3507246376811537
Haas F1 Team,1.2754119778346222
Kick Sauber,1.8525461133069854
McLaren,0.0
Mercedes,0.3566325660699192
RB,1.265617860187561
Red Bull Racing,0.4064997929606733
Williams,1.2432127799736463
