index,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
699,0 days 01:33:29.708000,SAI,55,,2.0,2.0,0 days 01:31:16.209000,,,0 days 00:00:55.565000,0 days 00:00:41.069000,,0 days 01:32:49.649000,0 days 01:33:30.609000,253.0,259.0,44.0,244.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:30:58.774000,2024-04-07 05:32:00.408,1,4.0,False,,False,False
700,0 days 01:36:16.965000,SAI,55,,3.0,2.0,,,,0 days 00:00:43.105000,0 days 00:00:18.553000,,0 days 01:35:59.498000,0 days 01:36:18.095000,282.0,298.0,256.0,301.0,False,MEDIUM,2.0,True,Ferrari,0 days 01:33:29.708000,2024-04-07 05:34:31.342,1,12.0,False,,False,False
701,0 days 01:37:54.190000,SAI,55,0 days 00:01:37.225000,4.0,2.0,,,0 days 00:00:35.406000,0 days 00:00:43.259000,0 days 00:00:18.560000,0 days 01:36:53.272000,0 days 01:37:36.531000,0 days 01:37:55.091000,277.0,298.0,258.0,300.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:36:16.965000,2024-04-07 05:37:18.599,1,9.0,False,,False,True
702,0 days 01:39:31.512000,SAI,55,0 days 00:01:37.322000,5.0,2.0,,,0 days 00:00:35.099000,0 days 00:00:43.533000,0 days 00:00:18.690000,0 days 01:38:30.190000,0 days 01:39:13.723000,0 days 01:39:32.413000,275.0,296.0,254.0,299.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:37:54.190000,2024-04-07 05:38:55.824,1,8.0,False,,False,True
703,0 days 01:41:09.233000,SAI,55,0 days 00:01:37.721000,6.0,2.0,,,0 days 00:00:35.423000,0 days 00:00:43.562000,0 days 00:00:18.736000,0 days 01:40:07.836000,0 days 01:40:51.398000,0 days 01:41:10.134000,272.0,298.0,254.0,297.0,False,MEDIUM,5.0,True,Ferrari,0 days 01:39:31.512000,2024-04-07 05:40:33.146,1,8.0,False,,False,True
704,0 days 01:42:46.989000,SAI,55,0 days 00:01:37.756000,7.0,2.0,,,0 days 00:00:35.530000,0 days 00:00:43.673000,0 days 00:00:18.553000,0 days 01:41:45.664000,0 days 01:42:29.337000,0 days 01:42:47.890000,,296.0,254.0,297.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:41:09.233000,2024-04-07 05:42:10.867,1,5.0,False,,False,True
705,0 days 01:44:24.725000,SAI,55,0 days 00:01:37.736000,8.0,2.0,,,0 days 00:00:35.544000,0 days 00:00:43.610000,0 days 00:00:18.582000,0 days 01:43:23.434000,0 days 01:44:07.044000,0 days 01:44:25.626000,,297.0,254.0,299.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:42:46.989000,2024-04-07 05:43:48.623,1,4.0,False,,False,True
706,0 days 01:46:02.705000,SAI,55,0 days 00:01:37.980000,9.0,2.0,,,0 days 00:00:35.633000,0 days 00:00:43.626000,0 days 00:00:18.721000,0 days 01:45:01.259000,0 days 01:45:44.885000,0 days 01:46:03.606000,274.0,297.0,253.0,299.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:44:24.725000,2024-04-07 05:45:26.359,1,4.0,False,,False,True
707,0 days 01:47:41.009000,SAI,55,0 days 00:01:38.304000,10.0,2.0,,,0 days 00:00:35.782000,0 days 00:00:43.746000,0 days 00:00:18.776000,0 days 01:46:39.388000,0 days 01:47:23.134000,0 days 01:47:41.910000,273.0,297.0,253.0,298.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:46:02.705000,2024-04-07 05:47:04.339,1,4.0,False,,False,True
708,0 days 01:49:19.282000,SAI,55,0 days 00:01:38.273000,11.0,2.0,,,0 days 00:00:35.648000,0 days 00:00:43.930000,0 days 00:00:18.695000,0 days 01:48:17.558000,0 days 01:49:01.488000,0 days 01:49:20.183000,274.0,297.0,253.0,298.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:47:41.009000,2024-04-07 05:48:42.643,1,3.0,False,,False,True
709,0 days 01:50:57.129000,SAI,55,0 days 00:01:37.847000,12.0,2.0,,,0 days 00:00:35.511000,0 days 00:00:43.617000,0 days 00:00:18.719000,0 days 01:49:55.694000,0 days 01:50:39.311000,0 days 01:50:58.030000,,294.0,253.0,296.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:49:19.282000,2024-04-07 05:50:20.916,1,3.0,False,,False,True
710,0 days 01:52:35.462000,SAI,55,0 days 00:01:38.333000,13.0,2.0,,,0 days 00:00:35.776000,0 days 00:00:43.833000,0 days 00:00:18.724000,0 days 01:51:33.806000,0 days 01:52:17.639000,0 days 01:52:36.363000,275.0,293.0,253.0,295.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:50:57.129000,2024-04-07 05:51:58.763,1,3.0,False,,False,True
711,0 days 01:54:13.966000,SAI,55,0 days 00:01:38.504000,14.0,2.0,,,0 days 00:00:35.794000,0 days 00:00:43.861000,0 days 00:00:18.849000,0 days 01:53:12.157000,0 days 01:53:56.018000,0 days 01:54:14.867000,276.0,292.0,253.0,294.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:52:35.462000,2024-04-07 05:53:37.096,1,3.0,False,,False,True
712,0 days 01:55:54.405000,SAI,55,0 days 00:01:40.439000,15.0,2.0,,0 days 01:55:54.071000,0 days 00:00:35.661000,0 days 00:00:43.689000,0 days 00:00:21.089000,0 days 01:54:50.528000,0 days 01:55:34.217000,0 days 01:55:55.306000,278.0,294.0,,295.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:54:13.966000,2024-04-07 05:55:15.600,1,3.0,False,,False,False
713,0 days 01:57:50.564000,SAI,55,0 days 00:01:56.159000,16.0,3.0,0 days 01:56:17.184000,,0 days 00:00:54.516000,0 days 00:00:43.041000,0 days 00:00:18.602000,0 days 01:56:49.822000,0 days 01:57:32.863000,0 days 01:57:51.465000,279.0,294.0,255.0,293.0,False,MEDIUM,2.0,False,Ferrari,0 days 01:55:54.405000,2024-04-07 05:56:56.039,1,9.0,False,,False,False
714,0 days 01:59:27.033000,SAI,55,0 days 00:01:36.469000,17.0,3.0,,,0 days 00:00:35.106000,0 days 00:00:42.875000,0 days 00:00:18.488000,0 days 01:58:26.571000,0 days 01:59:09.446000,0 days 01:59:27.934000,275.0,295.0,255.0,296.0,True,MEDIUM,3.0,False,Ferrari,0 days 01:57:50.564000,2024-04-07 05:58:52.198,1,8.0,False,,False,True
715,0 days 02:01:03.731000,SAI,55,0 days 00:01:36.698000,18.0,3.0,,,0 days 00:00:35.072000,0 days 00:00:43.179000,0 days 00:00:18.447000,0 days 02:00:03.006000,0 days 02:00:46.185000,0 days 02:01:04.632000,,299.0,260.0,301.0,False,MEDIUM,4.0,False,Ferrari,0 days 01:59:27.033000,2024-04-07 06:00:28.667,1,7.0,False,,False,True
716,0 days 02:02:41.517000,SAI,55,0 days 00:01:37.786000,19.0,3.0,,,0 days 00:00:35.622000,0 days 00:00:43.580000,0 days 00:00:18.584000,0 days 02:01:40.254000,0 days 02:02:23.834000,0 days 02:02:42.418000,274.0,297.0,254.0,292.0,False,MEDIUM,5.0,False,Ferrari,0 days 02:01:03.731000,2024-04-07 06:02:05.365,1,7.0,False,,False,True
717,0 days 02:04:18.831000,SAI,55,0 days 00:01:37.314000,20.0,3.0,,,0 days 00:00:35.072000,0 days 00:00:43.475000,0 days 00:00:18.767000,0 days 02:03:17.490000,0 days 02:04:00.965000,0 days 02:04:19.732000,273.0,299.0,261.0,299.0,False,MEDIUM,6.0,False,Ferrari,0 days 02:02:41.517000,2024-04-07 06:03:43.151,1,6.0,False,,False,True
718,0 days 02:05:56.826000,SAI,55,0 days 00:01:37.995000,21.0,3.0,,,0 days 00:00:35.980000,0 days 00:00:43.429000,0 days 00:00:18.586000,0 days 02:04:55.712000,0 days 02:05:39.141000,0 days 02:05:57.727000,271.0,294.0,256.0,286.0,False,MEDIUM,7.0,False,Ferrari,0 days 02:04:18.831000,2024-04-07 06:05:20.465,1,6.0,False,,False,True
719,0 days 02:07:33.401000,SAI,55,0 days 00:01:36.575000,22.0,3.0,,,0 days 00:00:34.861000,0 days 00:00:43.148000,0 days 00:00:18.566000,0 days 02:06:32.588000,0 days 02:07:15.736000,0 days 02:07:34.302000,273.0,295.0,255.0,293.0,False,MEDIUM,8.0,False,Ferrari,0 days 02:05:56.826000,2024-04-07 06:06:58.460,1,5.0,False,,False,True
720,0 days 02:09:10.180000,SAI,55,0 days 00:01:36.779000,23.0,3.0,,,0 days 00:00:34.988000,0 days 00:00:43.269000,0 days 00:00:18.522000,0 days 02:08:09.290000,0 days 02:08:52.559000,0 days 02:09:11.081000,274.0,296.0,255.0,296.0,False,MEDIUM,9.0,False,Ferrari,0 days 02:07:33.401000,2024-04-07 06:08:35.035,1,5.0,False,,False,True
721,0 days 02:10:46.985000,SAI,55,0 days 00:01:36.805000,24.0,3.0,,,0 days 00:00:35.020000,0 days 00:00:43.226000,0 days 00:00:18.559000,0 days 02:09:46.101000,0 days 02:10:29.327000,0 days 02:10:47.886000,275.0,295.0,255.0,296.0,False,MEDIUM,10.0,False,Ferrari,0 days 02:09:10.180000,2024-04-07 06:10:11.814,1,5.0,False,,False,True
722,0 days 02:12:23.930000,SAI,55,0 days 00:01:36.945000,25.0,3.0,,,0 days 00:00:35,0 days 00:00:43.395000,0 days 00:00:18.550000,0 days 02:11:22.886000,0 days 02:12:06.281000,0 days 02:12:24.831000,276.0,298.0,254.0,297.0,False,MEDIUM,11.0,False,Ferrari,0 days 02:10:46.985000,2024-04-07 06:11:48.619,1,5.0,False,,False,True
723,0 days 02:14:01.067000,SAI,55,0 days 00:01:37.137000,26.0,3.0,,,0 days 00:00:35.136000,0 days 00:00:43.448000,0 days 00:00:18.553000,0 days 02:12:59.967000,0 days 02:13:43.415000,0 days 02:14:01.968000,277.0,298.0,254.0,300.0,False,MEDIUM,12.0,False,Ferrari,0 days 02:12:23.930000,2024-04-07 06:13:25.564,1,4.0,False,,False,True
724,0 days 02:15:38.135000,SAI,55,0 days 00:01:37.068000,27.0,3.0,,,0 days 00:00:35.134000,0 days 00:00:43.321000,0 days 00:00:18.613000,0 days 02:14:37.102000,0 days 02:15:20.423000,0 days 02:15:39.036000,278.0,297.0,254.0,296.0,False,MEDIUM,13.0,False,Ferrari,0 days 02:14:01.067000,2024-04-07 06:15:02.701,1,3.0,False,,False,True
725,0 days 02:17:14.980000,SAI,55,0 days 00:01:36.845000,28.0,3.0,,,0 days 00:00:35.048000,0 days 00:00:43.195000,0 days 00:00:18.602000,0 days 02:16:14.084000,0 days 02:16:57.279000,0 days 02:17:15.881000,277.0,297.0,255.0,296.0,False,MEDIUM,14.0,False,Ferrari,0 days 02:15:38.135000,2024-04-07 06:16:39.769,1,3.0,False,,False,True
726,0 days 02:18:52.156000,SAI,55,0 days 00:01:37.176000,29.0,3.0,,,0 days 00:00:35.255000,0 days 00:00:43.195000,0 days 00:00:18.726000,0 days 02:17:51.136000,0 days 02:18:34.331000,0 days 02:18:53.057000,276.0,296.0,254.0,297.0,False,MEDIUM,15.0,False,Ferrari,0 days 02:17:14.980000,2024-04-07 06:18:16.614,1,3.0,False,,False,True
727,0 days 02:20:29.166000,SAI,55,0 days 00:01:37.010000,30.0,3.0,,,0 days 00:00:35.234000,0 days 00:00:43.204000,0 days 00:00:18.572000,0 days 02:19:28.291000,0 days 02:20:11.495000,0 days 02:20:30.067000,279.0,297.0,255.0,296.0,False,MEDIUM,16.0,False,Ferrari,0 days 02:18:52.156000,2024-04-07 06:19:53.790,1,3.0,False,,False,True
728,0 days 02:22:06.067000,SAI,55,0 days 00:01:36.901000,31.0,3.0,,,0 days 00:00:35.184000,0 days 00:00:43.163000,0 days 00:00:18.554000,0 days 02:21:05.251000,0 days 02:21:48.414000,0 days 02:22:06.968000,278.0,297.0,255.0,296.0,False,MEDIUM,17.0,False,Ferrari,0 days 02:20:29.166000,2024-04-07 06:21:30.800,1,3.0,False,,False,True
729,0 days 02:23:43.173000,SAI,55,0 days 00:01:37.106000,32.0,3.0,,,0 days 00:00:35.216000,0 days 00:00:43.238000,0 days 00:00:18.652000,0 days 02:22:42.184000,0 days 02:23:25.422000,0 days 02:23:44.074000,277.0,297.0,255.0,297.0,False,MEDIUM,18.0,False,Ferrari,0 days 02:22:06.067000,2024-04-07 06:23:07.701,1,3.0,False,,False,True
730,0 days 02:25:20.406000,SAI,55,0 days 00:01:37.233000,33.0,3.0,,,0 days 00:00:35.178000,0 days 00:00:43.424000,0 days 00:00:18.631000,0 days 02:24:19.252000,0 days 02:25:02.676000,0 days 02:25:21.307000,279.0,297.0,254.0,298.0,False,MEDIUM,19.0,False,Ferrari,0 days 02:23:43.173000,2024-04-07 06:24:44.807,1,3.0,False,,False,True
731,0 days 02:26:57.307000,SAI,55,0 days 00:01:36.901000,34.0,3.0,,,0 days 00:00:35.252000,0 days 00:00:43.177000,0 days 00:00:18.472000,0 days 02:25:56.559000,0 days 02:26:39.736000,0 days 02:26:58.208000,277.0,296.0,256.0,297.0,False,MEDIUM,20.0,False,Ferrari,0 days 02:25:20.406000,2024-04-07 06:26:22.040,1,2.0,False,,False,True
732,0 days 02:28:34.255000,SAI,55,0 days 00:01:36.948000,35.0,3.0,,,0 days 00:00:35.136000,0 days 00:00:43.110000,0 days 00:00:18.702000,0 days 02:27:33.344000,0 days 02:28:16.454000,0 days 02:28:35.156000,280.0,298.0,247.0,299.0,False,MEDIUM,21.0,False,Ferrari,0 days 02:26:57.307000,2024-04-07 06:27:58.941,1,1.0,True,TRACK LIMITS AT TURN 17 LAP 35 ,False,True
733,0 days 02:30:13.565000,SAI,55,0 days 00:01:39.310000,36.0,3.0,,0 days 02:30:13.275000,0 days 00:00:35.183000,0 days 00:00:43.170000,0 days 00:00:20.957000,0 days 02:29:10.339000,0 days 02:29:53.509000,0 days 02:30:14.466000,281.0,299.0,,300.0,False,MEDIUM,22.0,False,Ferrari,0 days 02:28:34.255000,2024-04-07 06:29:35.889,1,1.0,False,,False,False
734,0 days 02:32:08.628000,SAI,55,0 days 00:01:55.063000,37.0,4.0,0 days 02:30:36.682000,,0 days 00:00:54.094000,0 days 00:00:42.463000,0 days 00:00:18.506000,0 days 02:31:08.560000,0 days 02:31:51.023000,0 days 02:32:09.529000,281.0,303.0,264.0,307.0,False,HARD,1.0,True,Ferrari,0 days 02:30:13.565000,2024-04-07 06:31:15.199,1,7.0,False,,False,False
735,0 days 02:33:42.623000,SAI,55,0 days 00:01:33.995000,38.0,4.0,,,0 days 00:00:33.588000,0 days 00:00:42.107000,0 days 00:00:18.300000,0 days 02:32:43.117000,0 days 02:33:25.224000,0 days 02:33:43.524000,280.0,297.0,258.0,296.0,True,HARD,2.0,True,Ferrari,0 days 02:32:08.628000,2024-04-07 06:33:10.262,1,5.0,False,,False,True
736,0 days 02:35:17.042000,SAI,55,0 days 00:01:34.419000,39.0,4.0,,,0 days 00:00:34.056000,0 days 00:00:42.174000,0 days 00:00:18.189000,0 days 02:34:17.580000,0 days 02:34:59.754000,0 days 02:35:17.943000,277.0,299.0,257.0,297.0,False,HARD,3.0,True,Ferrari,0 days 02:33:42.623000,2024-04-07 06:34:44.257,1,5.0,False,,False,True
737,0 days 02:36:51.438000,SAI,55,0 days 00:01:34.396000,40.0,4.0,,,0 days 00:00:33.977000,0 days 00:00:42.111000,0 days 00:00:18.308000,0 days 02:35:51.920000,0 days 02:36:34.031000,0 days 02:36:52.339000,278.0,301.0,258.0,299.0,False,HARD,4.0,True,Ferrari,0 days 02:35:17.042000,2024-04-07 06:36:18.676,1,5.0,False,,False,True
738,0 days 02:38:26.301000,SAI,55,0 days 00:01:34.863000,41.0,4.0,,,0 days 00:00:34.232000,0 days 00:00:42.342000,0 days 00:00:18.289000,0 days 02:37:26.571000,0 days 02:38:08.913000,0 days 02:38:27.202000,280.0,301.0,258.0,300.0,False,HARD,5.0,True,Ferrari,0 days 02:36:51.438000,2024-04-07 06:37:53.072,1,5.0,False,,False,True
739,0 days 02:40:01.594000,SAI,55,0 days 00:01:35.293000,42.0,4.0,,,0 days 00:00:34.066000,0 days 00:00:43.003000,0 days 00:00:18.224000,0 days 02:39:01.268000,0 days 02:39:44.271000,0 days 02:40:02.495000,278.0,301.0,258.0,302.0,False,HARD,6.0,True,Ferrari,0 days 02:38:26.301000,2024-04-07 06:39:27.935,2,5.0,False,,False,True
740,0 days 02:41:36.344000,SAI,55,0 days 00:01:34.750000,43.0,4.0,,,0 days 00:00:33.970000,0 days 00:00:42.434000,0 days 00:00:18.346000,0 days 02:40:36.465000,0 days 02:41:18.899000,0 days 02:41:37.245000,285.0,304.0,264.0,306.0,False,HARD,7.0,True,Ferrari,0 days 02:40:01.594000,2024-04-07 06:41:03.228,1,5.0,False,,False,True
741,0 days 02:43:10.680000,SAI,55,0 days 00:01:34.336000,44.0,4.0,,,0 days 00:00:33.784000,0 days 00:00:42.143000,0 days 00:00:18.409000,0 days 02:42:11.029000,0 days 02:42:53.172000,0 days 02:43:11.581000,277.0,303.0,257.0,302.0,False,HARD,8.0,True,Ferrari,0 days 02:41:36.344000,2024-04-07 06:42:37.978,1,4.0,False,,False,True
742,0 days 02:44:45.686000,SAI,55,0 days 00:01:35.006000,45.0,4.0,,,0 days 00:00:34.293000,0 days 00:00:42.343000,0 days 00:00:18.370000,0 days 02:43:45.874000,0 days 02:44:28.217000,0 days 02:44:46.587000,282.0,302.0,264.0,302.0,False,HARD,9.0,True,Ferrari,0 days 02:43:10.680000,2024-04-07 06:44:12.314,1,4.0,False,,False,True
743,0 days 02:46:19.527000,SAI,55,0 days 00:01:33.841000,46.0,4.0,,,0 days 00:00:33.310000,0 days 00:00:42.225000,0 days 00:00:18.306000,0 days 02:45:19.897000,0 days 02:46:02.122000,0 days 02:46:20.428000,279.0,297.0,257.0,297.0,True,HARD,10.0,True,Ferrari,0 days 02:44:45.686000,2024-04-07 06:45:47.320,1,3.0,False,,False,True
744,0 days 02:47:54.590000,SAI,55,0 days 00:01:35.063000,47.0,4.0,,,0 days 00:00:34.257000,0 days 00:00:42.398000,0 days 00:00:18.408000,0 days 02:46:54.685000,0 days 02:47:37.083000,0 days 02:47:55.491000,277.0,298.0,257.0,295.0,False,HARD,11.0,True,Ferrari,0 days 02:46:19.527000,2024-04-07 06:47:21.161,1,3.0,False,,False,True
745,0 days 02:49:29.552000,SAI,55,0 days 00:01:34.962000,48.0,4.0,,,0 days 00:00:34.153000,0 days 00:00:42.399000,0 days 00:00:18.410000,0 days 02:48:29.644000,0 days 02:49:12.043000,0 days 02:49:30.453000,280.0,297.0,256.0,297.0,False,HARD,12.0,True,Ferrari,0 days 02:47:54.590000,2024-04-07 06:48:56.224,1,3.0,False,,False,True
746,0 days 02:51:04.304000,SAI,55,0 days 00:01:34.752000,49.0,4.0,,,0 days 00:00:33.935000,0 days 00:00:42.487000,0 days 00:00:18.330000,0 days 02:50:04.388000,0 days 02:50:46.875000,0 days 02:51:05.205000,278.0,298.0,257.0,296.0,False,HARD,13.0,True,Ferrari,0 days 02:49:29.552000,2024-04-07 06:50:31.186,1,3.0,False,,False,True
747,0 days 02:52:38.940000,SAI,55,0 days 00:01:34.636000,50.0,4.0,,,0 days 00:00:33.972000,0 days 00:00:42.405000,0 days 00:00:18.259000,0 days 02:51:39.177000,0 days 02:52:21.582000,0 days 02:52:39.841000,,298.0,258.0,298.0,False,HARD,14.0,True,Ferrari,0 days 02:51:04.304000,2024-04-07 06:52:05.938,1,3.0,False,,False,True
748,0 days 02:54:13.817000,SAI,55,0 days 00:01:34.877000,51.0,4.0,,,0 days 00:00:34.124000,0 days 00:00:42.369000,0 days 00:00:18.384000,0 days 02:53:13.965000,0 days 02:53:56.334000,0 days 02:54:14.718000,279.0,299.0,258.0,298.0,False,HARD,15.0,True,Ferrari,0 days 02:52:38.940000,2024-04-07 06:53:40.574,1,3.0,False,,False,True
749,0 days 02:55:49.020000,SAI,55,0 days 00:01:35.203000,52.0,4.0,,,0 days 00:00:33.978000,0 days 00:00:42.685000,0 days 00:00:18.540000,0 days 02:54:48.696000,0 days 02:55:31.381000,0 days 02:55:49.921000,,300.0,258.0,298.0,False,HARD,16.0,True,Ferrari,0 days 02:54:13.817000,2024-04-07 06:55:15.451,1,3.0,False,,False,True
750,0 days 02:57:24.244000,SAI,55,0 days 00:01:35.224000,53.0,4.0,,,0 days 00:00:34.164000,0 days 00:00:42.648000,0 days 00:00:18.412000,0 days 02:56:24.085000,0 days 02:57:06.733000,0 days 02:57:25.145000,281.0,301.0,258.0,303.0,False,HARD,17.0,True,Ferrari,0 days 02:55:49.020000,2024-04-07 06:56:50.654,1,3.0,False,,False,True
105,0 days 01:04:53.564000,PER,11,0 days 00:02:12.767000,1.0,1.0,0 days 00:24:41.852000,0 days 01:04:51.966000,,0 days 00:01:05.032000,0 days 00:00:31.841000,,0 days 01:04:21.723000,0 days 01:04:53.614000,278.0,223.0,,169.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:02:40.422000,2024-04-07 05:03:42.056,25,2.0,False,,False,False
106,0 days 01:33:24.929000,PER,11,,2.0,2.0,0 days 01:31:09.531000,,,0 days 00:00:56.894000,0 days 00:00:40.221000,,0 days 01:32:44.708000,0 days 01:33:25.035000,189.0,268.0,39.0,152.0,False,MEDIUM,2.0,False,Red Bull Racing,0 days 01:30:58.774000,2024-04-07 05:32:00.408,1,2.0,False,,False,False
107,0 days 01:36:16.500000,PER,11,,3.0,2.0,,,,0 days 00:00:42.877000,0 days 00:00:18.696000,,0 days 01:35:57.906000,0 days 01:36:16.719000,280.0,294.0,254.0,290.0,False,MEDIUM,3.0,False,Red Bull Racing,0 days 01:33:24.929000,2024-04-07 05:34:26.563,1,9.0,False,,False,False
108,0 days 01:37:53.073000,PER,11,0 days 00:01:36.573000,4.0,2.0,,,0 days 00:00:34.694000,0 days 00:00:43.203000,0 days 00:00:18.676000,0 days 01:36:51.194000,0 days 01:37:34.397000,0 days 01:37:53.073000,275.0,295.0,257.0,296.0,True,MEDIUM,4.0,False,Red Bull Racing,0 days 01:36:16.500000,2024-04-07 05:37:18.134,1,6.0,False,,False,True
109,0 days 01:39:29.641000,PER,11,0 days 00:01:36.568000,5.0,2.0,,,0 days 00:00:34.558000,0 days 00:00:43.311000,0 days 00:00:18.699000,0 days 01:38:27.631000,0 days 01:39:10.942000,0 days 01:39:29.641000,276.0,295.0,254.0,297.0,True,MEDIUM,5.0,False,Red Bull Racing,0 days 01:37:53.073000,2024-04-07 05:38:54.707,1,5.0,False,,False,True
110,0 days 01:41:07.334000,PER,11,0 days 00:01:37.693000,6.0,2.0,,,0 days 00:00:35.008000,0 days 00:00:43.981000,0 days 00:00:18.704000,0 days 01:40:04.649000,0 days 01:40:48.630000,0 days 01:41:07.334000,275.0,295.0,253.0,290.0,False,MEDIUM,6.0,False,Red Bull Racing,0 days 01:39:29.641000,2024-04-07 05:40:31.275,1,3.0,True,TRACK LIMITS AT TURN 9 LAP 6 ,False,True
111,0 days 01:42:44.642000,PER,11,0 days 00:01:37.308000,7.0,2.0,,,0 days 00:00:35.091000,0 days 00:00:43.396000,0 days 00:00:18.821000,0 days 01:41:42.425000,0 days 01:42:25.821000,0 days 01:42:44.642000,277.0,295.0,254.0,286.0,False,MEDIUM,7.0,False,Red Bull Racing,0 days 01:41:07.334000,2024-04-07 05:42:08.968,1,2.0,False,,False,True
112,0 days 01:44:21.862000,PER,11,0 days 00:01:37.220000,8.0,2.0,,,0 days 00:00:35.093000,0 days 00:00:43.381000,0 days 00:00:18.746000,0 days 01:43:19.735000,0 days 01:44:03.116000,0 days 01:44:21.862000,278.0,295.0,253.0,295.0,False,MEDIUM,8.0,False,Red Bull Racing,0 days 01:42:44.642000,2024-04-07 05:43:46.276,1,2.0,False,,False,True
113,0 days 01:45:59.700000,PER,11,0 days 00:01:37.838000,9.0,2.0,,,0 days 00:00:35.370000,0 days 00:00:43.600000,0 days 00:00:18.868000,0 days 01:44:57.232000,0 days 01:45:40.832000,0 days 01:45:59.700000,273.0,294.0,253.0,293.0,False,MEDIUM,9.0,False,Red Bull Racing,0 days 01:44:21.862000,2024-04-07 05:45:23.496,1,2.0,False,,False,True
114,0 days 01:47:37.626000,PER,11,0 days 00:01:37.926000,10.0,2.0,,,0 days 00:00:35.593000,0 days 00:00:43.554000,0 days 00:00:18.779000,0 days 01:46:35.293000,0 days 01:47:18.847000,0 days 01:47:37.626000,277.0,294.0,253.0,295.0,False,MEDIUM,10.0,False,Red Bull Racing,0 days 01:45:59.700000,2024-04-07 05:47:01.334,1,2.0,False,,False,True
115,0 days 01:49:15.842000,PER,11,0 days 00:01:38.216000,11.0,2.0,,,0 days 00:00:35.512000,0 days 00:00:43.802000,0 days 00:00:18.902000,0 days 01:48:13.138000,0 days 01:48:56.940000,0 days 01:49:15.842000,,294.0,252.0,292.0,False,MEDIUM,11.0,False,Red Bull Racing,0 days 01:47:37.626000,2024-04-07 05:48:39.260,1,2.0,False,,False,True
116,0 days 01:50:53.998000,PER,11,0 days 00:01:38.156000,12.0,2.0,,,0 days 00:00:35.539000,0 days 00:00:43.770000,0 days 00:00:18.847000,0 days 01:49:51.381000,0 days 01:50:35.151000,0 days 01:50:53.998000,,294.0,253.0,293.0,False,MEDIUM,12.0,False,Red Bull Racing,0 days 01:49:15.842000,2024-04-07 05:50:17.476,1,2.0,False,,False,True
117,0 days 01:52:32.123000,PER,11,0 days 00:01:38.125000,13.0,2.0,,,0 days 00:00:35.462000,0 days 00:00:43.857000,0 days 00:00:18.806000,0 days 01:51:29.460000,0 days 01:52:13.317000,0 days 01:52:32.123000,271.0,294.0,253.0,295.0,False,MEDIUM,13.0,False,Red Bull Racing,0 days 01:50:53.998000,2024-04-07 05:51:55.632,1,2.0,False,,False,True
118,0 days 01:54:10.628000,PER,11,0 days 00:01:38.505000,14.0,2.0,,,0 days 00:00:35.721000,0 days 00:00:43.889000,0 days 00:00:18.895000,0 days 01:53:07.844000,0 days 01:53:51.733000,0 days 01:54:10.628000,277.0,292.0,252.0,292.0,False,MEDIUM,14.0,False,Red Bull Racing,0 days 01:52:32.123000,2024-04-07 05:53:33.757,1,2.0,False,,False,True
119,0 days 01:55:51.534000,PER,11,0 days 00:01:40.906000,15.0,2.0,,0 days 01:55:50.225000,0 days 00:00:35.617000,0 days 00:00:43.864000,0 days 00:00:21.425000,0 days 01:54:46.245000,0 days 01:55:30.109000,0 days 01:55:51.534000,,293.0,,294.0,False,MEDIUM,15.0,False,Red Bull Racing,0 days 01:54:10.628000,2024-04-07 05:55:12.262,1,2.0,False,,False,False
120,0 days 01:57:46.360000,PER,11,0 days 00:01:54.826000,16.0,3.0,0 days 01:56:13.153000,,0 days 00:00:53.869000,0 days 00:00:42.481000,0 days 00:00:18.476000,0 days 01:56:45.403000,0 days 01:57:27.884000,0 days 01:57:46.360000,277.0,297.0,256.0,291.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:55:51.534000,2024-04-07 05:56:53.168,1,6.0,False,,False,False
121,0 days 01:59:23.788000,PER,11,0 days 00:01:37.428000,17.0,3.0,,,0 days 00:00:34.678000,0 days 00:00:43.951000,0 days 00:00:18.799000,0 days 01:58:21.038000,0 days 01:59:04.989000,0 days 01:59:23.788000,280.0,304.0,254.0,284.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:57:46.360000,2024-04-07 05:58:47.994,1,6.0,False,,False,True
