Team,LapTime
Alpine,2.2035257159555783
Aston Martin,1.5774222676797223
Ferrari,0.9906271186440705
Haas F1 Team,1.5796981297486923
Kick Sauber,2.402680888369389
McLaren,0.0
Mercedes,1.1232918079095953
RB,1.6417843366452303
Red Bull Racing,0.40674180790961145
Williams,1.6044222676797233
