,X,Y,Speed
293,-1998,3394,248
294,-2136,3398,251
295,-2180,3403,253
296,-2368,3423,256
297,-2376,3424,257
298,-2475,3437,258
299,-2538,3446,260
300,-2604,3456,261
301,-2791,3488,263
302,-2826,3494,265
303,-2942,3515,268
304,-2965,3520,269
305,-3126,3551,270
306,-3177,3560,271
307,-3245,3573,272
308,-3328,3587,274
309,-3400,3600,275
310,-3524,3618,277
311,-3615,3630,276
312,-3744,3641,276
313,-3811,3645,273
314,-3863,3645,270
315,-3929,3644,263
316,-3978,3640,256
317,-3985,3640,245
318,-4215,3601,234
319,-4224,3598,231
320,-4396,3528,228
321,-4403,3524,226
322,-4486,3472,216
323,-4496,3464,213
324,-4567,3402,211
325,-4618,3345,209
326,-4656,3295,207
327,-4722,3177,205
328,-4746,3109,203
329,-4764,3038,205
330,-4777,2951,207
331,-4780,2933,209
332,-4785,2832,211
333,-4785,2767,213
334,-4776,2666,216
335,-4774,2648,217
336,-4757,2551,219
337,-4731,2449,221
338,-4712,2384,223
339,-4696,2337,226
340,-4675,2284,229
341,-4619,2167,234
342,-4616,2162,234
343,-4567,2076,234
344,-4557,2058,237
345,-4489,1947,240
346,-4462,1903,243
347,-4428,1849,246
348,-4383,1776,247
349,-4340,1706,248
350,-4315,1666,249
351,-4276,1603,253
352,-4160,1424,257
353,-4144,1401,261
354,-4022,1238,262
355,-3991,1201,263
356,-3878,1085,261
357,-3814,1027,257
358,-3797,1013,254
359,-3726,964,250
360,-3681,938,247
361,-3562,881,241
362,-3532,870,235
363,-3465,854,234
364,-3410,846,234
365,-3353,844,232
366,-3131,881,230
367,-3125,883,231
368,-2992,936,233
369,-2900,986,235
370,-2855,1014,237
371,-2743,1096,239
372,-2689,1145,240
373,-2598,1227,241
374,-2572,1250,243
375,-2466,1346,247
376,-2393,1411,252
377,-2368,1435,252
378,-2261,1534,253
379,-2218,1573,254
380,-2200,1588,255
381,-2003,1745,258
382,-1985,1760,260
383,-1802,1874,262
384,-1783,1883,264
385,-1763,1894,266
386,-1446,1997,268
387,-1439,1999,269
388,-1304,2021,271
389,-1239,2027,273
390,-1167,2035,274
391,-1080,2040,275
392,-982,2045,276
393,-929,2046,277
394,-827,2049,278
395,-800,2049,279
396,-500,2057,280
397,-492,2057,282
398,-263,2060,284
399,-239,2060,286
400,-50,2062,288
401,-8,2063,288
402,69,2063,289
403,167,2065,290
404,301,2065,291
405,426,2066,292
406,463,2066,293
407,572,2067,293
408,762,2069,294
409,841,2070,295
410,1047,2073,297
411,1058,2074,297
412,1194,2077,297
413,1353,2081,299
414,1388,2082,300
415,1497,2084,301
416,1639,2089,301
417,1649,2089,302
418,1931,2098,303
419,1941,2099,303
420,2038,2102,304
421,2126,2105,304
422,2147,2105,305
423,2286,2109,306
424,2329,2111,306
425,2521,2114,307
426,2533,2114,307
427,2823,2106,307
428,2833,2105,308
429,3002,2092,307
430,3059,2085,301
431,3179,2066,295
432,3251,2047,290
433,3454,1974,286
434,3547,1927,282
435,3696,1804,272
436,3738,1762,269
437,3756,1743,266
438,3775,1719,264
439,3880,1542,262
440,3883,1535,262
441,3920,1421,262
442,3943,1339,263
443,3966,1258,263
444,3984,1194,264
445,3999,1145,265
446,4060,946,267
447,4077,887,269
448,4126,732,270
449,4135,700,271
450,4198,494,260
451,4206,463,250
452,4220,405,235
453,4236,313,220
454,4239,296,217
455,4245,207,215
456,4245,202,213
457,4241,97,207
458,4236,70,201
459,4193,-54,200
460,4149,-131,199
461,4139,-144,198
462,4080,-217,200
463,4035,-259,203
464,3968,-312,205
465,3906,-350,207
466,3878,-366,209
467,3737,-434,212
468,3705,-450,214
469,3638,-480,217
470,3583,-505,219
471,3578,-506,222
472,3415,-571,229
473,3398,-578,230
474,3290,-615,231
475,3241,-630,233
476,3104,-670,237
477,3017,-695,242
478,2892,-728,247
479,2883,-731,249
480,2682,-782,251
481,2596,-803,254
482,2437,-846,259
483,2363,-867,262
484,2235,-901,265
485,2105,-937,267
486,2078,-944,269
487,1944,-981,273
488,1850,-1006,278
489,1796,-1021,280
490,1675,-1053,282
491,1639,-1062,284
492,1492,-1103,285
493,1435,-1118,287
494,1290,-1156,290
495,1197,-1182,291
496,1157,-1192,292
497,1044,-1222,293
