Team,LapTime
Alpine,1.7591077648766458
Aston Martin,1.2220551049197752
Ferrari,0.40642893669546254
Haas F1 Team,1.368115274034139
Kick Sauber,1.7468486073674683
McLaren,0.7100536338225112
Mercedes,0.6973406708595462
RB,1.6320867026055765
Red Bull Racing,0.0
Williams,1.6658368204745102
