,X,Y,Speed
305,2364,8550,113
306,2317,8459,114
307,2316,8456,117
308,2273,8365,121
309,2263,8331,127
310,2254,8296,134
311,2247,8237,136
312,2245,8159,138
313,2245,8137,140
314,2247,8095,145
315,2249,8048,151
316,2262,7970,158
317,2291,7851,165
318,2304,7807,169
319,2318,7760,174
320,2326,7736,181
321,2354,7640,189
322,2365,7605,192
323,2391,7515,195
324,2400,7477,199
325,2426,7374,202
326,2427,7367,206
327,2456,7254,211
328,2463,7227,213
329,2484,7147,215
330,2516,7050,217
331,2536,7004,212
332,2561,6950,208
333,2606,6882,203
334,2689,6781,198
335,2703,6766,195
336,2750,6718,193
337,2786,6696,187
338,2822,6674,182
339,2864,6652,181
340,2970,6614,181
341,2976,6612,181
342,3122,6589,187
343,3146,6587,188
344,3222,6582,190
345,3242,6581,191
346,3436,6563,192
347,3490,6556,193
348,3543,6543,192
349,3585,6529,192
350,3630,6514,187
351,3704,6475,183
352,3747,6444,179
353,3854,6358,175
354,3879,6333,171
355,3915,6289,168
356,3922,6279,166
357,3969,6207,164
358,3982,6176,162
359,4021,6066,162
360,4035,6020,166
361,4044,5953,171
362,4044,5945,176
363,4042,5784,181
364,4040,5760,186
365,4023,5655,190
366,4020,5645,194
367,3992,5521,198
368,3964,5418,202
369,3956,5389,205
370,3946,5355,209
371,3912,5235,215
372,3911,5231,217
373,3880,5120,220
374,3879,5114,223
375,3840,4909,226
376,3835,4880,229
377,3829,4820,229
378,3827,4782,230
379,3824,4680,232
380,3824,4645,235
381,3831,4519,237
382,3835,4458,240
383,3840,4413,242
384,3882,4214,244
385,3895,4167,246
386,3913,4110,247
387,3938,4038,248
388,3980,3945,249
389,3996,3913,251
390,4065,3800,252
391,4119,3722,254
392,4157,3673,254
393,4222,3592,255
394,4248,3558,256
395,4348,3411,258
396,4377,3369,259
397,4443,3259,260
398,4469,3191,256
399,4483,3153,255
400,4492,3127,254
401,4503,3094,254
402,4543,2907,246
403,4544,2901,244
404,4548,2712,242
405,4547,2700,241
406,4535,2576,241
407,4510,2507,243
408,4509,2504,243
409,4469,2407,243
410,4456,2378,243
411,4372,2237,244
412,4354,2214,245
413,4255,2095,245
414,4239,2077,246
415,4130,1962,248
416,4054,1887,249
417,4034,1867,251
418,3936,1768,253
419,3870,1701,255
420,3726,1554,257
421,3644,1470,260
422,3554,1377,263
423,3449,1269,266
424,3431,1250,266
425,3363,1180,267
426,3304,1119,267
427,3265,1078,269
428,3206,1017,272
429,3171,981,272
430,3090,897,273
431,3055,860,274
432,2944,742,275
433,2897,693,276
434,2769,557,277
435,2734,518,278
436,2698,478,278
437,2659,434,279
438,2554,317,280
439,2511,269,275
440,2423,166,270
441,2415,157,266
442,2296,13,243
443,2240,-52,220
444,2227,-66,201
445,2201,-92,182
446,2124,-167,173
447,2099,-187,164
448,2070,-210,156
449,2031,-236,149
450,1974,-267,144
451,1965,-272,140
452,1922,-287,137
453,1907,-292,134
454,1840,-303,131
455,1837,-303,129
456,1735,-290,127
457,1698,-283,126
458,1660,-267,123
459,1627,-241,122
460,1598,-218,121
461,1519,-154,123
462,1492,-131,126
463,1468,-103,132
464,1434,-64,139
465,1384,-7,146
466,1339,47,154
467,1324,66,164
468,1250,156,174
469,1242,167,175
470,1179,244,176
471,1174,249,177
472,1059,388,188
473,980,476,200
474,937,525,203
475,929,533,207
476,818,656,212
477,801,673,217
478,680,799,221
479,675,805,222
480,572,903,223
481,241,1084,185
482,213,1088,148
483,162,1095,143
484,79,1092,139
485,60,1089,135
486,15,1079,132
487,4,1075,129
488,-43,1058,124
489,-74,1040,120
490,-160,977,117
491,-162,974,115
492,-197,931,111
493,-211,909,108
494,-229,874,106
495,-235,861,105
496,-249,818,105
497,-253,805,106
498,-260,760,108
499,-262,746,110
500,-262,688,112
501,-258,649,113
502,-253,624,114
503,-244,590,116
504,-236,568,116
505,-217,531,116
506,-160,440,131
507,-144,417,133
508,-124,391,135
509,-69,337,142
510,-68,336,150
511,10,266,158
512,80,211,167
513,131,174,171
514,195,127,176
515,204,119,181
516,274,70,188
517,287,62,190
518,382,-5,192
519,395,-14,195
520,517,-104,201
521,551,-130,208
522,656,-210,210
523,697,-241,213
524,791,-328,212
525,823,-365,211
526,935,-500,204
527,967,-548,197
528,977,-575,193
529,988,-600,189
530,1021,-690,183
531,1036,-770,178
532,1046,-884,174
533,1045,-941,171
534,1009,-1096,165
535,1008,-1098,159
536,990,-1142,155
537,974,-1173,151
538,930,-1243,149
539,841,-1338,147
540,802,-1373,146
541,699,-1427,154
542,692,-1431,156
543,631,-1454,159
544,601,-1464,162
545,497,-1485,165
546,458,-1491,169
547,428,-1493,174
548,361,-1493,175
549,301,-1487,177
550,242,-1478,183
551,100,-1431,190
552,22,-1393,195
553,-98,-1316,200
554,-176,-1259,202
555,-181,-1255,204
556,-279,-1174,212
557,-327,-1135,213
558,-359,-1108,215
559,-389,-1082,217
560,-470,-1012,223
561,-529,-958,229
562,-630,-867,233
563,-712,-791,238
564,-756,-751,240
565,-856,-658,242
566,-926,-596,246
567,-1023,-508,251
568,-1061,-475,252
569,-1098,-442,253
570,-1248,-311,257
571,-1304,-262,261
572,-1393,-189,263
573,-1442,-148,266
574,-1468,-126,267
