,X,Y,Speed
285,-475,-2269,234
286,-493,-2320,237
287,-519,-2381,239
288,-543,-2438,241
289,-588,-2548,246
290,-597,-2570,247
291,-602,-2583,249
292,-680,-2753,251
293,-722,-2828,253
294,-855,-3047,255
295,-887,-3091,257
296,-908,-3114,258
297,-945,-3154,260
298,-1017,-3229,260
299,-1031,-3242,261
300,-1145,-3337,263
301,-1213,-3383,265
302,-1288,-3429,265
303,-1415,-3495,266
304,-1444,-3509,267
305,-1538,-3554,268
306,-1560,-3564,269
307,-1788,-3673,272
308,-1797,-3678,273
309,-1917,-3738,274
310,-2001,-3781,275
311,-2243,-3902,277
312,-2285,-3923,278
313,-2353,-3956,279
314,-2389,-3973,279
315,-2412,-3983,280
316,-2596,-4064,281
317,-2779,-4136,282
318,-2816,-4151,283
319,-2895,-4184,284
320,-3064,-4227,283
321,-3239,-4270,283
322,-3320,-4289,283
323,-3403,-4303,281
324,-3432,-4305,262
325,-3658,-4333,243
326,-3677,-4335,224
327,-3745,-4342,211
328,-3792,-4347,192
329,-3861,-4353,174
330,-3899,-4358,159
331,-4001,-4372,144
332,-4047,-4380,132
333,-4087,-4389,121
334,-4105,-4399,118
335,-4113,-4403,116
336,-4146,-4427,112
337,-4147,-4428,108
338,-4181,-4476,101
339,-4215,-4535,95
340,-4229,-4560,90
341,-4248,-4584,83
342,-4254,-4592,81
343,-4258,-4597,80
344,-4320,-4637,79
345,-4328,-4640,76
346,-4392,-4650,73
347,-4416,-4651,71
348,-4439,-4650,69
349,-4459,-4648,71
350,-4478,-4644,73
351,-4697,-4601,89
352,-4704,-4600,105
353,-4780,-4601,117
354,-4850,-4609,129
355,-4888,-4614,129
356,-4926,-4619,129
357,-4996,-4631,150
358,-5026,-4636,152
359,-5050,-4639,154
360,-5106,-4648,161
361,-5247,-4667,169
362,-5258,-4669,178
363,-5465,-4696,187
364,-5470,-4697,194
365,-5604,-4712,201
366,-5642,-4717,204
367,-5665,-4720,207
368,-5732,-4728,211
369,-5793,-4735,214
370,-5887,-4744,217
371,-6038,-4760,219
372,-6048,-4761,223
373,-6142,-4769,227
374,-6200,-4774,229
375,-6250,-4777,231
376,-6368,-4785,221
377,-6486,-4792,211
378,-6505,-4794,206
379,-6607,-4807,202
380,-6629,-4811,198
381,-6703,-4835,193
382,-6709,-4838,190
383,-6786,-4883,188
384,-6804,-4896,186
385,-6863,-4952,186
386,-6982,-5101,186
387,-6984,-5104,187
388,-7038,-5194,191
389,-7048,-5212,195
390,-7091,-5303,197
391,-7098,-5321,200
392,-7163,-5530,205
393,-7176,-5583,211
394,-7185,-5642,213
395,-7187,-5655,216
396,-7204,-5770,220
397,-7211,-5843,224
398,-7213,-5863,226
399,-7219,-5969,228
400,-7220,-5990,229
401,-7222,-6067,231
402,-7217,-6130,233
403,-7152,-6364,235
404,-7149,-6371,236
405,-7095,-6432,237
406,-7023,-6511,240
407,-6926,-6739,244
408,-6923,-6748,245
409,-6891,-6855,247
410,-6884,-6877,249
411,-6844,-7028,249
412,-6838,-7053,249
413,-6786,-7320,247
414,-6785,-7329,236
415,-6773,-7402,226
416,-6768,-7455,210
417,-6762,-7503,194
418,-6753,-7600,185
419,-6748,-7657,176
420,-6746,-7717,169
421,-6746,-7723,165
422,-6746,-7817,161
423,-6749,-7862,157
424,-6768,-7929,153
425,-6777,-7943,149
426,-6834,-8003,145
427,-6865,-8037,141
428,-6886,-8070,140
429,-6899,-8126,140
430,-6900,-8160,138
431,-6896,-8206,136
432,-6881,-8320,134
433,-6877,-8342,133
434,-6872,-8371,134
435,-6854,-8430,135
436,-6849,-8445,136
437,-6816,-8545,143
438,-6796,-8599,151
439,-6771,-8653,161
440,-6766,-8664,167
441,-6694,-8802,173
442,-6692,-8804,180
443,-6653,-8865,183
444,-6650,-8870,184
445,-6607,-8929,186
446,-6583,-8962,191
447,-6547,-9004,196
448,-6476,-9080,198
449,-6408,-9135,201
450,-6284,-9215,192
451,-6280,-9218,187
452,-6234,-9244,182
453,-6183,-9271,167
454,-6160,-9283,152
455,-6121,-9304,137
456,-6081,-9326,123
457,-6067,-9335,113
458,-5989,-9394,103
459,-5987,-9395,94
460,-5972,-9412,89
461,-5934,-9485,84
462,-5929,-9497,80
463,-5927,-9517,76
464,-5929,-9531,74
465,-5932,-9559,73
466,-5940,-9599,71
467,-5951,-9631,69
468,-5954,-9637,67
469,-5982,-9678,64
470,-5992,-9692,61
471,-6015,-9708,63
472,-6027,-9714,65
473,-6055,-9728,67
474,-6086,-9738,70
475,-6102,-9742,73
476,-6150,-9754,77
477,-6157,-9755,82
478,-6222,-9762,92
479,-6226,-9763,95
480,-6261,-9766,98
481,-6296,-9769,109
482,-6306,-9770,114
483,-6366,-9773,119
484,-6402,-9773,124
485,-6433,-9773,117
486,-6485,-9771,111
487,-6516,-9768,105
488,-6553,-9764,102
489,-6559,-9763,99
490,-6595,-9759,95
491,-6636,-9749,90
492,-6691,-9725,86
493,-6695,-9724,85
494,-6728,-9700,84
495,-6759,-9656,84
496,-6763,-9648,84
497,-6780,-9609,90
498,-6789,-9581,93
499,-6800,-9538,96
500,-6801,-9529,100
501,-6815,-9458,112
502,-6821,-9435,117
503,-6832,-9386,122
504,-6840,-9361,125
505,-6853,-9317,128
506,-6874,-9271,137
507,-6947,-9143,146
508,-6955,-9129,156
509,-6987,-9081,166
510,-7024,-9033,173
511,-7052,-8993,180
512,-7115,-8897,185
513,-7162,-8812,191
514,-7163,-8808,197
515,-7220,-8685,204
516,-7223,-8679,207
517,-7257,-8592,211
518,-7278,-8531,215
519,-7301,-8466,219
520,-7331,-8371,223
521,-7346,-8321,227
522,-7357,-8287,229
523,-7419,-8071,232
524,-7438,-8005,236
525,-7473,-7875,240
526,-7497,-7783,243
527,-7507,-7749,246
528,-7526,-7678,249
529,-7544,-7600,252
530,-7582,-7407,255
531,-7605,-7285,259
532,-7621,-7166,263
533,-7627,-7089,266
534,-7633,-7029,267
535,-7643,-6911,269
536,-7644,-6902,269
537,-7649,-6818,270
538,-7657,-6684,271
539,-7659,-6660,272
540,-7665,-6561,274
541,-7667,-6523,275
