Team,LapTime
Alpine,2.306768840579707
Aston Martin,0.9031221739130473
Ferrari,0.6762934782608596
Haas F1 Team,1.6422577294685965
Kick Sauber,2.09063780609695
McLaren,0.6473856903965611
Mercedes,0.7981329431437985
RB,2.285618083003939
Red Bull Racing,0.0
Williams,2.0539021739130447
