,X,Y,Speed
308,-588,13537,272
309,-585,13568,273
310,-574,13704,274
311,-566,13844,276
312,-559,14026,277
313,-554,14148,279
314,-553,14236,281
315,-553,14291,282
316,-553,14534,283
317,-552,14596,284
318,-554,14644,285
319,-558,14773,286
320,-568,14913,286
321,-570,14944,287
322,-586,15070,287
323,-590,15102,288
324,-606,15197,288
325,-638,15355,289
326,-673,15512,289
327,-673,15513,289
328,-746,15824,288
329,-750,15842,288
330,-789,16008,263
331,-791,16018,239
332,-811,16107,231
333,-814,16121,224
334,-850,16302,178
335,-855,16326,166
336,-865,16382,155
337,-871,16427,135
338,-872,16428,129
339,-877,16475,124
340,-878,16494,119
341,-880,16525,113
342,-880,16542,108
343,-874,16607,105
344,-872,16616,103
345,-857,16661,94
346,-840,16686,85
347,-828,16702,82
348,-792,16732,79
349,-785,16735,77
350,-754,16748,73
351,-739,16754,71
352,-696,16761,69
353,-684,16760,67
354,-648,16755,66
355,-645,16754,65
356,-613,16740,64
357,-609,16737,63
358,-579,16714,65
359,-573,16709,67
360,-550,16684,70
361,-536,16662,73
362,-525,16644,77
363,-510,16616,81
364,-505,16605,85
365,-484,16555,90
366,-473,16525,95
367,-456,16470,105
368,-456,16470,112
369,-444,16422,119
370,-427,16336,126
371,-422,16306,131
372,-412,16240,136
373,-409,16201,148
374,-408,16187,151
375,-403,16118,154
376,-401,16100,158
377,-393,15990,165
378,-392,15989,172
379,-379,15863,178
380,-369,15795,185
381,-359,15741,188
382,-356,15731,191
383,-328,15615,194
384,-324,15604,198
385,-283,15474,209
386,-283,15474,210
387,-237,15352,211
388,-233,15341,212
389,-187,15229,216
390,-175,15200,221
391,-115,15057,226
392,-73,14960,232
393,-37,14875,237
394,-28,14853,239
395,-18,14829,242
396,39,14694,245
397,87,14581,248
398,98,14556,250
399,153,14428,252
400,196,14326,255
401,281,14134,258
402,350,13976,261
403,404,13852,263
404,405,13852,265
405,457,13729,267
406,481,13675,268
407,508,13610,270
408,552,13508,272
409,605,13381,274
410,631,13315,277
411,717,13108,281
412,767,12980,285
413,817,12857,286
414,829,12828,287
415,863,12738,289
416,891,12662,290
417,918,12586,291
418,967,12448,292
419,972,12433,294
420,1014,12308,295
421,1034,12245,297
422,1068,12135,298
423,1101,12025,299
424,1109,11996,300
425,1172,11776,303
426,1179,11751,303
427,1247,11489,304
428,1266,11413,305
429,1293,11308,306
430,1325,11175,307
431,1368,10995,309
432,1429,10740,311
433,1464,10589,311
434,1467,10576,312
435,1512,10386,313
436,1523,10335,314
437,1536,10284,314
438,1571,10132,314
439,1607,9978,315
440,1618,9927,316
441,1647,9807,316
442,1695,9601,316
443,1698,9585,316
444,1731,9447,316
445,1753,9351,316
446,1807,9120,317
447,1825,9040,319
448,1839,8981,319
449,1848,8940,320
450,1895,8739,320
451,1907,8687,320
452,1931,8583,320
453,1938,8550,320
454,1978,8375,320
455,1985,8340,321
456,2022,8179,321
457,2063,8001,321
458,2074,7949,322
459,2107,7813,322
460,2114,7778,322
461,2123,7744,322
462,2147,7638,322
463,2164,7570,322
464,2186,7474,322
465,2239,7257,322
466,2287,7052,323
467,2293,7030,323
468,2317,6930,323
469,2335,6856,323
470,2359,6752,323
471,2393,6612,322
472,2435,6434,322
473,2486,6218,315
474,2497,6169,309
475,2518,6076,274
476,2528,6037,257
477,2553,5932,241
478,2563,5886,225
479,2575,5827,211
480,2588,5746,198
481,2604,5637,188
482,2607,5607,178
483,2605,5553,157
484,2592,5461,152
485,2579,5419,147
486,2559,5375,145
487,2555,5368,144
488,2504,5282,143
489,2495,5268,142
490,2469,5226,142
491,2447,5184,143
492,2447,5184,146
493,2406,5056,150
494,2400,5017,150
495,2394,4938,150
496,2396,4843,155
497,2396,4823,160
498,2405,4731,169
499,2416,4657,178
500,2439,4523,183
501,2448,4473,189
502,2465,4408,194
503,2479,4350,200
504,2516,4208,206
505,2517,4208,209
506,2542,4120,212
507,2573,4016,215
508,2587,3966,218
509,2633,3806,224
510,2642,3776,228
511,2666,3690,233
512,2677,3652,235
513,2704,3550,238
514,2708,3533,241
515,2769,3300,243
516,2795,3198,250
517,2819,3102,255
518,2828,3069,257
519,2859,2944,259
520,2860,2944,261
521,2878,2874,263
522,2902,2777,265
523,2918,2717,267
524,3000,2398,269
525,3000,2397,272
526,3026,2297,275
527,3055,2190,277
528,3082,2082,280
529,3106,1994,281
530,3136,1878,283
531,3170,1750,284
532,3187,1682,286
533,3202,1627,288
534,3273,1336,290
535,3276,1319,292
536,3294,1241,293
537,3308,1174,294
538,3323,1096,295
539,3333,1034,297
540,3367,817,297
541,3369,798,297
