Team,LapTime
Alpine,1.6068900508762027
Aston Martin,1.1555590163934397
Ferrari,0.11413114754097364
Haas F1 Team,1.5721539316476765
Kick Sauber,1.8548827452070071
McLaren,0.0
Mercedes,0.2162003957037939
RB,1.544442067240908
Red Bull Racing,0.004278688524578911
Williams,1.2797380861608758
