,X,Y,Speed
312,15517,6367,83
313,15498,6382,83
314,15466,6401,83
315,15462,6402,83
316,15425,6417,80
317,15400,6423,77
318,15351,6432,76
319,15327,6435,78
320,15264,6435,81
321,15238,6434,83
322,15231,6433,85
323,15201,6431,90
324,15172,6428,94
325,15172,6428,97
326,15117,6420,101
327,15116,6420,107
328,15008,6398,113
329,15007,6398,120
330,14933,6378,127
331,14897,6367,137
332,14808,6338,148
333,14807,6338,151
334,14762,6322,155
335,14674,6289,159
336,14611,6266,164
337,14586,6257,170
338,14548,6243,175
339,14537,6239,181
340,14476,6216,186
341,14383,6182,191
342,14204,6118,197
343,14191,6113,203
344,14111,6084,210
345,14071,6069,214
346,14041,6059,217
347,13925,6018,220
348,13903,6010,223
349,13790,5970,225
350,13722,5947,231
351,13586,5900,237
352,13523,5878,240
353,13427,5845,244
354,13395,5835,247
355,13277,5795,250
356,13158,5755,253
357,13050,5720,255
358,13025,5712,257
359,12915,5679,259
360,12913,5679,260
361,12759,5635,262
362,12636,5599,264
363,12619,5595,266
364,12492,5558,269
365,12476,5554,270
366,12316,5510,272
367,12141,5462,273
368,12078,5444,275
369,11998,5422,275
370,11939,5407,277
371,11837,5380,279
372,11804,5372,281
373,11599,5318,284
374,11576,5313,285
375,11422,5273,286
376,11314,5246,287
377,11243,5228,289
378,11110,5196,290
379,11098,5193,291
380,10865,5137,294
381,10840,5131,295
382,10517,5056,296
383,10505,5053,298
384,10357,5020,300
385,10305,5009,302
386,10040,4951,304
387,10016,4946,307
388,9788,4898,308
389,9668,4872,310
390,9602,4859,311
391,9523,4842,313
392,9404,4819,313
393,9303,4799,314
394,9301,4799,314
395,9043,4750,315
396,8994,4740,316
397,8888,4721,316
398,8748,4695,316
399,8696,4686,317
400,8561,4662,319
401,8434,4640,319
402,8384,4631,320
403,8153,4592,320
404,8088,4581,321
405,8035,4572,321
406,7977,4563,321
407,7840,4540,322
408,7606,4504,323
409,7406,4477,324
410,7250,4461,324
411,7247,4461,324
412,7124,4447,325
413,6941,4427,325
414,6784,4410,326
415,6706,4402,327
416,6584,4389,328
417,6488,4380,328
418,6366,4368,328
419,6343,4366,328
420,6136,4345,329
421,5955,4328,329
