Team,LapTime
Alpine,1.1999887359199022
Aston Martin,1.126775969962452
Ferrari,0.11667401960784218
Haas F1 Team,1.111541927409263
Kick Sauber,1.4062365196078446
McLaren,0.0
Mercedes,0.6162781862745135
RB,0.9444223529411744
Red Bull Racing,0.06984153661466053
Williams,1.3105712418300612
