,X,Y,Speed
307,-590,13509,270
308,-580,13633,271
309,-566,13846,273
310,-565,13863,275
311,-558,14046,277
312,-556,14087,279
313,-553,14279,281
314,-552,14451,281
315,-553,14577,282
316,-553,14591,283
317,-559,14782,285
318,-572,14944,287
319,-579,15019,287
320,-593,15141,288
321,-612,15225,289
322,-637,15351,290
323,-644,15383,290
324,-664,15476,291
325,-695,15605,291
326,-722,15721,291
327,-739,15794,291
328,-752,15851,292
329,-775,15947,280
330,-800,16058,268
331,-812,16112,233
332,-830,16205,199
333,-839,16246,186
334,-850,16301,173
335,-862,16368,162
336,-866,16399,151
337,-879,16493,151
338,-881,16525,151
339,-880,16564,117
340,-880,16569,111
341,-872,16616,105
342,-867,16637,100
343,-851,16672,95
344,-846,16679,90
345,-807,16722,84
346,-803,16724,79
347,-775,16742,75
348,-711,16760,72
349,-710,16760,69
350,-672,16759,64
351,-633,16749,61
352,-624,16744,58
353,-580,16715,60
354,-565,16701,63
355,-560,16694,64
356,-551,16682,66
357,-529,16650,68
358,-520,16634,71
359,-497,16587,77
360,-494,16580,80
361,-488,16567,84
362,-487,16562,89
363,-456,16472,95
364,-454,16466,101
365,-440,16407,108
366,-435,16383,116
367,-431,16359,124
368,-421,16301,132
369,-421,16301,136
370,-414,16241,140
371,-412,16226,144
372,-403,16117,149
373,-402,16105,155
374,-388,15943,164
375,-388,15935,170
376,-380,15867,177
377,-346,15683,193
378,-346,15683,194
379,-324,15599,195
380,-317,15578,197
381,-297,15516,197
382,-282,15474,197
383,-263,15421,206
384,-216,15301,216
385,-198,15256,216
386,-170,15187,216
387,-161,15165,218
388,-127,15085,221
389,-122,15073,224
390,-82,14981,229
391,-62,14935,234
392,-23,14843,234
393,-6,14801,237
394,45,14678,241
395,78,14602,244
396,113,14520,248
397,133,14476,250
398,158,14416,252
399,194,14334,254
400,263,14175,256
401,269,14160,259
402,344,13988,263
403,357,13961,264
404,422,13812,265
405,427,13798,267
406,469,13703,268
407,491,13651,269
408,575,13453,271
409,580,13439,273
410,628,13325,275
411,628,13324,278
412,693,13167,280
413,731,13074,283
414,776,12962,285
415,880,12693,287
416,886,12675,289
417,957,12479,291
418,961,12466,293
419,1004,12339,294
420,1014,12307,296
421,1054,12182,297
422,1063,12150,298
423,1110,11993,299
424,1119,11961,301
425,1165,11799,302
426,1201,11669,303
427,1209,11638,305
428,1252,11472,306
429,1279,11360,307
430,1326,11173,308
431,1341,11110,310
432,1346,11090,310
433,1369,10991,311
434,1405,10837,312
435,1410,10820,312
436,1438,10702,313
437,1461,10601,314
438,1489,10481,314
439,1500,10430,315
440,1525,10327,316
441,1567,10149,317
442,1590,10053,318
443,1618,9927,319
444,1630,9880,319
445,1690,9621,320
446,1706,9551,321
447,1719,9499,321
448,1776,9255,321
449,1784,9219,322
450,1808,9115,322
451,1839,8977,323
452,1901,8712,323
453,1905,8693,324
454,1940,8541,325
455,1965,8431,325
456,1983,8349,325
457,2009,8237,325
458,2017,8197,326
459,2045,8079,326
460,2070,7970,326
461,2082,7920,326
462,2107,7808,326
463,2119,7759,326
464,2170,7547,326
465,2174,7529,327
466,2208,7388,327
467,2237,7264,327
468,2241,7246,328
469,2275,7104,327
470,2292,7034,327
471,2326,6893,327
472,2343,6821,327
473,2373,6698,327
474,2401,6575,327
475,2406,6557,325
476,2476,6261,324
477,2488,6211,307
478,2510,6115,290
479,2530,6031,263
480,2545,5965,237
481,2554,5928,219
482,2591,5740,201
483,2591,5739,184
484,2601,5665,171
485,2602,5539,159
486,2601,5508,154
487,2597,5471,150
488,2579,5421,148
489,2576,5415,147
490,2553,5365,142
491,2459,5208,137
492,2436,5164,142
493,2428,5138,144
494,2424,5125,147
495,2407,5063,145
496,2403,5039,145
497,2397,4998,145
498,2396,4974,148
499,2395,4890,151
500,2396,4855,155
501,2404,4751,155
502,2408,4710,163
503,2413,4659,171
504,2420,4624,175
505,2429,4570,180
506,2451,4465,185
507,2465,4405,190
508,2471,4380,195
509,2530,4161,202
510,2537,4138,206
511,2577,4001,210
512,2579,3990,214
513,2608,3895,219
514,2622,3846,224
515,2640,3786,228
516,2677,3650,232
517,2684,3625,236
518,2718,3497,240
519,2749,3380,241
520,2758,3341,243
521,2789,3222,247
522,2806,3154,252
523,2852,2971,259
524,2862,2933,261
525,2920,2707,263
526,2942,2618,266
527,2961,2549,269
528,2980,2475,272
529,2988,2447,273
530,3008,2367,274
531,3034,2267,275
532,3061,2166,277
533,3111,1974,280
534,3129,1909,281
535,3145,1847,282
536,3157,1803,284
537,3169,1752,286
538,3243,1460,289
539,3266,1364,292
540,3282,1294,293
541,3303,1191,295
542,3314,1142,296
543,3334,1038,297
544,3350,934,299
545,3358,875,299
