Team,LapTime
Alpine,1.470200797872323
Aston Martin,0.7974042553191509
Ferrari,0.0
Haas F1 Team,0.902765957446789
Kick Sauber,1.8979148936169992
McLaren,0.07288319583150837
Mercedes,0.0928122109158096
RB,1.8652841312056552
Red Bull Racing,0.13759663120566756
Williams,0.7889787234042416
