Team,LapTime
Alpine,1.658312500000008
Aston Martin,1.749383928571433
Ferrari,0.3839687500000082
Haas F1 Team,1.348343749999998
Kick Sauber,1.7321249999999964
McLaren,0.7114375000000024
Mercedes,1.598218750000001
RB,1.113062499999998
Red Bull Racing,0.0
Williams,1.6872187499999995
