Team,LapTime
Alpine,1.549791877146916
Aston Martin,1.0454455445544681
Ferrari,0.0
Haas F1 Team,1.4011782178217942
Kick Sauber,1.4300265710244702
McLaren,0.2353253465346654
Mercedes,1.1710298626637012
RB,1.2978453465346718
Red Bull Racing,0.6090422696115922
Williams,1.4940453465346621
