Team,LapTime
Alfa Romeo,1.759551726033277
AlphaTauri,1.6300582901209566
Alpine,1.128079892252296
Aston Martin,0.6230690053614495
Ferrari,0.6518503389315754
Haas F1 Team,1.4219339402438806
McLaren,1.491579389790499
Mercedes,0.6766667797883968
Red Bull Racing,0.0
Williams,1.765060600009707
