Team,LapTime
Alpine,0.8005901639344302
Aston Martin,1.3040456284153095
Ferrari,0.27727868852458926
Haas F1 Team,0.9685409836065588
Kick Sauber,1.282995628415307
McLaren,0.0
Mercedes,0.23626229508197127
RB,1.7141243640474926
Red Bull Racing,0.033746166049709814
Williams,1.8325843289802748
