,X,Y,Speed
306,2367,7599,183
307,2378,7557,187
308,2399,7484,192
309,2414,7421,197
310,2428,7367,202
311,2461,7230,207
312,2471,7195,209
313,2487,7134,211
314,2493,7111,213
315,2531,7014,210
316,2555,6964,207
317,2590,6905,202
318,2648,6826,198
319,2676,6789,194
320,2759,6716,188
321,2818,6680,182
322,2893,6640,179
323,2917,6627,177
324,2948,6621,174
325,2977,6614,172
326,3063,6597,173
327,3083,6593,174
328,3222,6582,179
329,3233,6582,181
330,3254,6581,183
331,3325,6575,185
332,3387,6569,187
333,3426,6564,190
334,3500,6552,182
335,3674,6491,174
336,3683,6488,171
337,3751,6445,168
338,3776,6422,166
339,3893,6316,165
340,3900,6309,164
341,3938,6264,159
342,3959,6224,159
343,4002,6137,160
344,4019,6088,161
345,4028,6052,162
346,4035,6008,164
347,4047,5866,167
348,4046,5853,170
349,4023,5657,174
350,4020,5642,179
351,4012,5601,188
352,4003,5563,190
353,3988,5506,193
354,3973,5448,200
355,3904,5207,207
356,3880,5125,213
357,3867,5064,214
358,3851,4982,216
359,3846,4961,218
360,3825,4780,224
361,3829,4559,231
362,3832,4473,238
363,3837,4440,239
364,3848,4361,240
365,3864,4285,241
366,3876,4236,242
367,3925,4075,244
368,3965,3973,246
369,4030,3854,248
370,4070,3794,250
371,4133,3706,253
372,4233,3577,256
373,4253,3552,257
374,4354,3404,259
375,4422,3286,260
376,4429,3274,259
377,4482,3149,259
378,4511,3066,252
379,4530,2992,246
380,4542,2923,246
381,4545,2889,246
382,4549,2731,237
383,4548,2704,235
384,4526,2564,233
385,4522,2551,231
386,4490,2455,234
387,4486,2443,234
388,4433,2335,234
389,4428,2325,235
390,4372,2235,237
391,4339,2194,238
392,4196,2031,239
393,4150,1981,241
394,4104,1935,244
395,4062,1895,245
396,3985,1818,247
397,3937,1769,249
398,3904,1735,249
399,3833,1663,250
400,3702,1529,251
401,3659,1485,253
402,3593,1417,256
403,3545,1367,259
404,3441,1261,260
405,3431,1251,262
406,3324,1140,264
407,3314,1130,266
408,3242,1055,266
409,3215,1027,267
410,3169,979,268
411,3139,948,269
412,3039,844,270
413,2985,787,272
414,2883,679,273
415,2873,668,273
416,2808,597,274
417,2780,567,275
418,2635,409,276
419,2567,334,277
420,2502,258,276
421,2456,205,275
422,2383,119,261
423,2337,65,248
424,2266,-21,233
425,2258,-29,218
426,2199,-95,190
427,2199,-96,183
428,2142,-149,177
429,2115,-174,165
430,2102,-186,153
431,1993,-258,142
432,1980,-265,139
433,1927,-287,136
434,1913,-290,134
435,1832,-302,123
436,1826,-303,121
437,1800,-302,119
438,1747,-293,117
439,1717,-285,116
440,1685,-272,116
441,1611,-227,117
442,1565,-195,121
443,1518,-156,125
444,1455,-89,130
445,1383,-5,137
446,1344,41,142
447,1339,46,147
448,1305,88,155
449,1251,156,165
450,1235,176,172
451,1191,229,179
452,1185,237,180
453,1144,286,182
454,1106,332,186
455,1029,420,190
456,1001,454,195
457,944,517,200
458,914,551,205
459,867,601,210
460,780,697,213
461,747,731,217
462,665,815,219
463,652,825,221
464,579,884,224
465,433,987,197
466,334,1044,179
467,191,1091,152
468,175,1094,148
469,112,1095,145
470,97,1093,142
471,59,1089,133
472,-48,1055,124
473,-79,1040,121
474,-160,974,119
475,-181,953,116
476,-196,934,114
477,-212,909,108
478,-226,882,104
479,-244,834,101
480,-251,811,101
481,-261,755,102
482,-263,738,102
483,-263,686,103
484,-262,675,104
485,-253,624,105
486,-251,618,106
487,-245,595,109
488,-183,469,113
489,-171,450,117
490,-140,410,124
491,-101,369,131
492,-15,290,139
493,45,239,143
494,50,234,148
495,110,188,164
496,134,172,168
