index,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
694,0 days 02:10:26.503000,NOR,4,0 days 00:01:32.399000,43.0,2.0,,,0 days 00:00:33.785000,0 days 00:00:29.124000,0 days 00:00:29.490000,0 days 02:09:27.905000,0 days 02:09:57.029000,0 days 02:10:26.519000,290.0,298.0,293.0,299.0,False,SOFT,12.0,False,McLaren,0 days 02:08:54.104000,2024-03-09 18:13:09.324,1,8.0,False,,False,True
695,0 days 02:11:58.654000,NOR,4,0 days 00:01:32.151000,44.0,2.0,,,0 days 00:00:33.605000,0 days 00:00:29.054000,0 days 00:00:29.492000,0 days 02:11:00.124000,0 days 02:11:29.178000,0 days 02:11:58.670000,292.0,299.0,293.0,300.0,False,SOFT,13.0,False,McLaren,0 days 02:10:26.503000,2024-03-09 18:14:41.723,1,8.0,False,,False,True
696,0 days 02:13:30.859000,NOR,4,0 days 00:01:32.205000,45.0,2.0,,,0 days 00:00:33.639000,0 days 00:00:29.138000,0 days 00:00:29.428000,0 days 02:12:32.309000,0 days 02:13:01.447000,0 days 02:13:30.875000,290.0,299.0,293.0,300.0,False,SOFT,14.0,False,McLaren,0 days 02:11:58.654000,2024-03-09 18:16:13.874,1,8.0,False,,False,True
697,0 days 02:15:03.361000,NOR,4,0 days 00:01:32.502000,46.0,2.0,,,0 days 00:00:33.904000,0 days 00:00:29.141000,0 days 00:00:29.457000,0 days 02:14:04.779000,0 days 02:14:33.920000,0 days 02:15:03.377000,288.0,299.0,293.0,299.0,False,SOFT,15.0,False,McLaren,0 days 02:13:30.859000,2024-03-09 18:17:46.079,1,8.0,False,,False,True
698,0 days 02:16:35.514000,NOR,4,0 days 00:01:32.153000,47.0,2.0,,,0 days 00:00:33.589000,0 days 00:00:29.131000,0 days 00:00:29.433000,0 days 02:15:36.966000,0 days 02:16:06.097000,0 days 02:16:35.530000,291.0,301.0,293.0,301.0,False,SOFT,16.0,False,McLaren,0 days 02:15:03.361000,2024-03-09 18:19:18.581,1,8.0,False,,False,True
699,0 days 02:18:07.883000,NOR,4,0 days 00:01:32.369000,48.0,2.0,,,0 days 00:00:33.734000,0 days 00:00:29.088000,0 days 00:00:29.547000,0 days 02:17:09.264000,0 days 02:17:38.352000,0 days 02:18:07.899000,,302.0,293.0,300.0,False,SOFT,17.0,False,McLaren,0 days 02:16:35.514000,2024-03-09 18:20:50.734,1,8.0,False,,False,True
700,0 days 02:19:40.271000,NOR,4,0 days 00:01:32.388000,49.0,2.0,,,0 days 00:00:33.667000,0 days 00:00:29.131000,0 days 00:00:29.590000,0 days 02:18:41.566000,0 days 02:19:10.697000,0 days 02:19:40.287000,,304.0,293.0,301.0,False,SOFT,18.0,False,McLaren,0 days 02:18:07.883000,2024-03-09 18:22:23.103,1,8.0,False,,False,True
701,0 days 02:21:13.112000,NOR,4,0 days 00:01:32.841000,50.0,2.0,,,0 days 00:00:33.771000,0 days 00:00:29.282000,0 days 00:00:29.788000,0 days 02:20:14.058000,0 days 02:20:43.340000,0 days 02:21:13.128000,290.0,301.0,293.0,298.0,False,SOFT,19.0,False,McLaren,0 days 02:19:40.271000,2024-03-09 18:23:55.491,1,8.0,False,,False,True
752,0 days 01:01:24.620000,RUS,63,,1.0,1.0,0 days 00:22:26.005000,,,0 days 00:00:29.989000,0 days 00:00:30.438000,,0 days 01:00:54.335000,0 days 01:01:24.649000,288.0,311.0,296.0,314.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:59:43.836000,2024-03-09 17:03:59.056,1,7.0,False,,False,False
753,0 days 01:02:59.766000,RUS,63,0 days 00:01:35.146000,2.0,1.0,,,0 days 00:00:35.762000,0 days 00:00:29.646000,0 days 00:00:29.738000,0 days 01:02:00.369000,0 days 01:02:30.015000,0 days 01:02:59.753000,,328.0,310.0,329.0,True,MEDIUM,2.0,True,Mercedes,0 days 01:01:24.620000,2024-03-09 17:05:39.840,1,7.0,False,,False,True
754,0 days 01:04:34.985000,RUS,63,0 days 00:01:35.219000,3.0,1.0,,,0 days 00:00:35.737000,0 days 00:00:29.727000,0 days 00:00:29.755000,0 days 01:03:35.490000,0 days 01:04:05.217000,0 days 01:04:34.972000,,316.0,301.0,327.0,False,MEDIUM,3.0,True,Mercedes,0 days 01:02:59.766000,2024-03-09 17:07:14.986,1,7.0,False,,False,True
755,0 days 01:06:10.018000,RUS,63,0 days 00:01:35.033000,4.0,1.0,,,0 days 00:00:35.522000,0 days 00:00:29.747000,0 days 00:00:29.764000,0 days 01:05:10.494000,0 days 01:05:40.241000,0 days 01:06:10.005000,290.0,316.0,302.0,328.0,True,MEDIUM,4.0,True,Mercedes,0 days 01:04:34.985000,2024-03-09 17:08:50.205,1,7.0,False,,False,True
756,0 days 01:07:45.168000,RUS,63,0 days 00:01:35.150000,5.0,1.0,,,0 days 00:00:35.467000,0 days 00:00:29.730000,0 days 00:00:29.953000,0 days 01:06:45.472000,0 days 01:07:15.202000,0 days 01:07:45.155000,288.0,315.0,299.0,313.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:06:10.018000,2024-03-09 17:10:25.238,1,7.0,False,,False,True
757,0 days 01:09:20.228000,RUS,63,0 days 00:01:35.060000,6.0,1.0,,,0 days 00:00:35.505000,0 days 00:00:29.744000,0 days 00:00:29.811000,0 days 01:08:20.660000,0 days 01:08:50.404000,0 days 01:09:20.215000,,317.0,298.0,314.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:07:45.168000,2024-03-09 17:12:00.388,2,7.0,False,,False,True
758,0 days 01:11:29.064000,RUS,63,0 days 00:02:08.836000,7.0,1.0,,0 days 01:11:27.949000,0 days 00:00:37.521000,0 days 00:00:46.108000,0 days 00:00:45.207000,0 days 01:09:57.736000,0 days 01:10:43.844000,0 days 01:11:29.051000,150.0,217.0,,226.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:09:20.228000,2024-03-09 17:13:35.448,24,7.0,False,,False,False
759,0 days 01:14:32.690000,RUS,63,,8.0,2.0,0 days 01:11:48.953000,,0 days 00:01:07.888000,0 days 00:00:58.430000,0 days 00:00:57.258000,0 days 01:12:36.989000,0 days 01:13:35.487000,0 days 01:14:32.700000,210.0,125.0,277.0,213.0,False,HARD,1.0,True,Mercedes,0 days 01:11:29.064000,2024-03-09 17:15:44.284,4,9.0,False,,False,False
760,0 days 01:17:04.133000,RUS,63,,9.0,2.0,,,0 days 00:00:54.808000,0 days 00:00:49.031000,0 days 00:00:47.641000,0 days 01:15:27.536000,0 days 01:16:16.596000,0 days 01:17:04.241000,188.0,169.0,289.0,172.0,False,HARD,2.0,True,Mercedes,0 days 01:14:32.690000,2024-03-09 17:18:47.910,4,9.0,False,,False,False
761,0 days 01:18:42.076000,RUS,63,0 days 00:01:37.943000,10.0,2.0,,,0 days 00:00:37.722000,0 days 00:00:30.004000,0 days 00:00:30.217000,0 days 01:17:41.842000,0 days 01:18:11.846000,0 days 01:18:42.063000,287.0,311.0,300.0,318.0,False,HARD,3.0,True,Mercedes,0 days 01:17:04.133000,2024-03-09 17:21:19.353,1,9.0,False,,False,False
762,0 days 01:20:17.124000,RUS,63,0 days 00:01:35.048000,11.0,2.0,,,0 days 00:00:35.820000,0 days 00:00:29.607000,0 days 00:00:29.621000,0 days 01:19:17.883000,0 days 01:19:47.490000,0 days 01:20:17.111000,290.0,317.0,310.0,338.0,False,HARD,4.0,True,Mercedes,0 days 01:18:42.076000,2024-03-09 17:22:57.296,1,9.0,False,,False,True
763,0 days 01:21:51.612000,RUS,63,0 days 00:01:34.488000,12.0,2.0,,,0 days 00:00:35.327000,0 days 00:00:29.546000,0 days 00:00:29.615000,0 days 01:20:52.438000,0 days 01:21:21.984000,0 days 01:21:51.599000,,329.0,310.0,336.0,True,HARD,5.0,True,Mercedes,0 days 01:20:17.124000,2024-03-09 17:24:32.344,1,9.0,False,,False,True
764,0 days 01:23:26.694000,RUS,63,0 days 00:01:35.082000,13.0,2.0,,,0 days 00:00:35.530000,0 days 00:00:29.642000,0 days 00:00:29.910000,0 days 01:22:27.129000,0 days 01:22:56.771000,0 days 01:23:26.681000,,323.0,310.0,323.0,False,HARD,6.0,True,Mercedes,0 days 01:21:51.612000,2024-03-09 17:26:06.832,1,9.0,False,,False,True
765,0 days 01:25:01.073000,RUS,63,0 days 00:01:34.379000,14.0,2.0,,,0 days 00:00:35.046000,0 days 00:00:29.535000,0 days 00:00:29.798000,0 days 01:24:01.727000,0 days 01:24:31.262000,0 days 01:25:01.060000,289.0,314.0,296.0,315.0,True,HARD,7.0,True,Mercedes,0 days 01:23:26.694000,2024-03-09 17:27:41.914,1,8.0,False,,False,True
766,0 days 01:26:35.876000,RUS,63,0 days 00:01:34.803000,15.0,2.0,,,0 days 00:00:35.346000,0 days 00:00:29.583000,0 days 00:00:29.874000,0 days 01:25:36.406000,0 days 01:26:05.989000,0 days 01:26:35.863000,,315.0,299.0,314.0,False,HARD,8.0,True,Mercedes,0 days 01:25:01.073000,2024-03-09 17:29:16.293,1,8.0,False,,False,True
767,0 days 01:28:10.514000,RUS,63,0 days 00:01:34.638000,16.0,2.0,,,0 days 00:00:35.196000,0 days 00:00:29.642000,0 days 00:00:29.800000,0 days 01:27:11.059000,0 days 01:27:40.701000,0 days 01:28:10.501000,290.0,318.0,300.0,317.0,False,HARD,9.0,True,Mercedes,0 days 01:26:35.876000,2024-03-09 17:30:51.096,1,8.0,False,,False,True
768,0 days 01:29:45.421000,RUS,63,0 days 00:01:34.907000,17.0,2.0,,,0 days 00:00:35.144000,0 days 00:00:29.726000,0 days 00:00:30.037000,0 days 01:28:45.645000,0 days 01:29:15.371000,0 days 01:29:45.408000,291.0,318.0,299.0,314.0,False,HARD,10.0,True,Mercedes,0 days 01:28:10.514000,2024-03-09 17:32:25.734,1,8.0,False,,False,True
769,0 days 01:31:19.980000,RUS,63,0 days 00:01:34.559000,18.0,2.0,,,0 days 00:00:35.218000,0 days 00:00:29.495000,0 days 00:00:29.846000,0 days 01:30:20.626000,0 days 01:30:50.121000,0 days 01:31:19.967000,,318.0,298.0,315.0,False,HARD,11.0,True,Mercedes,0 days 01:29:45.421000,2024-03-09 17:34:00.641,1,8.0,False,,False,True
770,0 days 01:32:54.375000,RUS,63,0 days 00:01:34.395000,19.0,2.0,,,0 days 00:00:35.139000,0 days 00:00:29.488000,0 days 00:00:29.768000,0 days 01:31:55.106000,0 days 01:32:24.594000,0 days 01:32:54.362000,,319.0,300.0,324.0,False,HARD,12.0,True,Mercedes,0 days 01:31:19.980000,2024-03-09 17:35:35.200,1,8.0,False,,False,True
771,0 days 01:34:28.832000,RUS,63,0 days 00:01:34.457000,20.0,2.0,,,0 days 00:00:35.093000,0 days 00:00:29.493000,0 days 00:00:29.871000,0 days 01:33:29.455000,0 days 01:33:58.948000,0 days 01:34:28.819000,,320.0,300.0,317.0,False,HARD,13.0,True,Mercedes,0 days 01:32:54.375000,2024-03-09 17:37:09.595,1,8.0,False,,False,True
772,0 days 01:36:02.976000,RUS,63,0 days 00:01:34.144000,21.0,2.0,,,0 days 00:00:34.966000,0 days 00:00:29.383000,0 days 00:00:29.795000,0 days 01:35:03.785000,0 days 01:35:33.168000,0 days 01:36:02.963000,,320.0,300.0,316.0,True,HARD,14.0,True,Mercedes,0 days 01:34:28.832000,2024-03-09 17:38:44.052,1,8.0,False,,False,True
773,0 days 01:37:37.240000,RUS,63,0 days 00:01:34.264000,22.0,2.0,,,0 days 00:00:34.970000,0 days 00:00:29.490000,0 days 00:00:29.804000,0 days 01:36:37.933000,0 days 01:37:07.423000,0 days 01:37:37.227000,292.0,318.0,301.0,317.0,False,HARD,15.0,True,Mercedes,0 days 01:36:02.976000,2024-03-09 17:40:18.196,1,8.0,False,,False,True
774,0 days 01:39:11.339000,RUS,63,0 days 00:01:34.099000,23.0,2.0,,,0 days 00:00:34.763000,0 days 00:00:29.481000,0 days 00:00:29.855000,0 days 01:38:11.990000,0 days 01:38:41.471000,0 days 01:39:11.326000,,320.0,299.0,314.0,True,HARD,16.0,True,Mercedes,0 days 01:37:37.240000,2024-03-09 17:41:52.460,1,8.0,False,,False,True
775,0 days 01:40:45.595000,RUS,63,0 days 00:01:34.256000,24.0,2.0,,,0 days 00:00:35.064000,0 days 00:00:29.354000,0 days 00:00:29.838000,0 days 01:39:46.390000,0 days 01:40:15.744000,0 days 01:40:45.582000,,318.0,292.0,312.0,False,HARD,17.0,True,Mercedes,0 days 01:39:11.339000,2024-03-09 17:43:26.559,1,8.0,False,,False,True
776,0 days 01:42:19.672000,RUS,63,0 days 00:01:34.077000,25.0,2.0,,,0 days 00:00:35.002000,0 days 00:00:29.345000,0 days 00:00:29.730000,0 days 01:41:20.584000,0 days 01:41:49.929000,0 days 01:42:19.659000,,319.0,291.0,311.0,True,HARD,18.0,True,Mercedes,0 days 01:40:45.595000,2024-03-09 17:45:00.815,1,8.0,False,,False,True
777,0 days 01:43:53.409000,RUS,63,0 days 00:01:33.737000,26.0,2.0,,,0 days 00:00:34.921000,0 days 00:00:29.222000,0 days 00:00:29.594000,0 days 01:42:54.580000,0 days 01:43:23.802000,0 days 01:43:53.396000,291.0,320.0,300.0,315.0,True,HARD,19.0,True,Mercedes,0 days 01:42:19.672000,2024-03-09 17:46:34.892,1,8.0,False,,False,True
778,0 days 01:45:26.980000,RUS,63,0 days 00:01:33.571000,27.0,2.0,,,0 days 00:00:34.788000,0 days 00:00:29.200000,0 days 00:00:29.583000,0 days 01:44:28.184000,0 days 01:44:57.384000,0 days 01:45:26.967000,292.0,319.0,300.0,317.0,True,HARD,20.0,True,Mercedes,0 days 01:43:53.409000,2024-03-09 17:48:08.629,1,8.0,False,,False,True
779,0 days 01:47:00.755000,RUS,63,0 days 00:01:33.775000,28.0,2.0,,,0 days 00:00:34.708000,0 days 00:00:29.230000,0 days 00:00:29.837000,0 days 01:46:01.675000,0 days 01:46:30.905000,0 days 01:47:00.742000,293.0,320.0,298.0,318.0,False,HARD,21.0,True,Mercedes,0 days 01:45:26.980000,2024-03-09 17:49:42.200,1,8.0,False,,False,True
780,0 days 01:48:34.398000,RUS,63,0 days 00:01:33.643000,29.0,2.0,,,0 days 00:00:34.730000,0 days 00:00:29.277000,0 days 00:00:29.636000,0 days 01:47:35.472000,0 days 01:48:04.749000,0 days 01:48:34.385000,,312.0,301.0,317.0,False,HARD,22.0,True,Mercedes,0 days 01:47:00.755000,2024-03-09 17:51:15.975,1,8.0,False,,False,True
781,0 days 01:50:08.029000,RUS,63,0 days 00:01:33.631000,30.0,2.0,,,0 days 00:00:34.659000,0 days 00:00:29.328000,0 days 00:00:29.644000,0 days 01:49:09.044000,0 days 01:49:38.372000,0 days 01:50:08.016000,292.0,312.0,300.0,317.0,False,HARD,23.0,True,Mercedes,0 days 01:48:34.398000,2024-03-09 17:52:49.618,1,8.0,False,,False,True
782,0 days 01:51:41.594000,RUS,63,0 days 00:01:33.565000,31.0,2.0,,,0 days 00:00:34.639000,0 days 00:00:29.243000,0 days 00:00:29.683000,0 days 01:50:42.655000,0 days 01:51:11.898000,0 days 01:51:41.581000,,314.0,299.0,319.0,True,HARD,24.0,True,Mercedes,0 days 01:50:08.029000,2024-03-09 17:54:23.249,1,8.0,False,,False,True
783,0 days 01:53:14.984000,RUS,63,0 days 00:01:33.390000,32.0,2.0,,,0 days 00:00:34.602000,0 days 00:00:29.208000,0 days 00:00:29.580000,0 days 01:52:16.183000,0 days 01:52:45.391000,0 days 01:53:14.971000,293.0,312.0,300.0,318.0,True,HARD,25.0,True,Mercedes,0 days 01:51:41.594000,2024-03-09 17:55:56.814,1,8.0,False,,False,True
784,0 days 01:54:48.304000,RUS,63,0 days 00:01:33.320000,33.0,2.0,,,0 days 00:00:34.610000,0 days 00:00:29.169000,0 days 00:00:29.541000,0 days 01:53:49.581000,0 days 01:54:18.750000,0 days 01:54:48.291000,,314.0,300.0,318.0,True,HARD,26.0,True,Mercedes,0 days 01:53:14.984000,2024-03-09 17:57:30.204,1,8.0,False,,False,True
785,0 days 01:56:21.613000,RUS,63,0 days 00:01:33.309000,34.0,2.0,,,0 days 00:00:34.543000,0 days 00:00:29.198000,0 days 00:00:29.568000,0 days 01:55:22.834000,0 days 01:55:52.032000,0 days 01:56:21.600000,,311.0,300.0,314.0,True,HARD,27.0,True,Mercedes,0 days 01:54:48.304000,2024-03-09 17:59:03.524,1,8.0,False,,False,True
786,0 days 01:57:54.694000,RUS,63,0 days 00:01:33.081000,35.0,2.0,,,0 days 00:00:34.496000,0 days 00:00:29.091000,0 days 00:00:29.494000,0 days 01:56:56.096000,0 days 01:57:25.187000,0 days 01:57:54.681000,294.0,314.0,302.0,322.0,True,HARD,28.0,True,Mercedes,0 days 01:56:21.613000,2024-03-09 18:00:36.833,1,8.0,False,,False,True
787,0 days 01:59:27.819000,RUS,63,0 days 00:01:33.125000,36.0,2.0,,,0 days 00:00:34.449000,0 days 00:00:29.136000,0 days 00:00:29.540000,0 days 01:58:29.130000,0 days 01:58:58.266000,0 days 01:59:27.806000,293.0,322.0,302.0,319.0,False,HARD,29.0,True,Mercedes,0 days 01:57:54.694000,2024-03-09 18:02:09.914,1,8.0,False,,False,True
788,0 days 02:01:01.077000,RUS,63,0 days 00:01:33.258000,37.0,2.0,,,0 days 00:00:34.474000,0 days 00:00:29.178000,0 days 00:00:29.606000,0 days 02:00:02.280000,0 days 02:00:31.458000,0 days 02:01:01.064000,292.0,311.0,299.0,317.0,False,HARD,30.0,True,Mercedes,0 days 01:59:27.819000,2024-03-09 18:03:43.039,1,7.0,False,,False,True
789,0 days 02:02:34.095000,RUS,63,0 days 00:01:33.018000,38.0,2.0,,,0 days 00:00:34.454000,0 days 00:00:29.036000,0 days 00:00:29.528000,0 days 02:01:35.518000,0 days 02:02:04.554000,0 days 02:02:34.082000,293.0,312.0,300.0,317.0,True,HARD,31.0,True,Mercedes,0 days 02:01:01.077000,2024-03-09 18:05:16.297,1,6.0,False,,False,True
790,0 days 02:04:06.702000,RUS,63,0 days 00:01:32.607000,39.0,2.0,,,0 days 00:00:34.309000,0 days 00:00:28.941000,0 days 00:00:29.357000,0 days 02:03:08.391000,0 days 02:03:37.332000,0 days 02:04:06.689000,294.0,312.0,299.0,318.0,True,HARD,32.0,True,Mercedes,0 days 02:02:34.095000,2024-03-09 18:06:49.315,1,6.0,False,,False,True
791,0 days 02:05:39.189000,RUS,63,0 days 00:01:32.487000,40.0,2.0,,,0 days 00:00:34.210000,0 days 00:00:28.950000,0 days 00:00:29.327000,0 days 02:04:40.899000,0 days 02:05:09.849000,0 days 02:05:39.176000,295.0,312.0,299.0,320.0,True,HARD,33.0,True,Mercedes,0 days 02:04:06.702000,2024-03-09 18:08:21.922,1,6.0,False,,False,True
792,0 days 02:07:11.647000,RUS,63,0 days 00:01:32.458000,41.0,2.0,,,0 days 00:00:34.172000,0 days 00:00:28.924000,0 days 00:00:29.362000,0 days 02:06:13.348000,0 days 02:06:42.272000,0 days 02:07:11.634000,293.0,313.0,300.0,320.0,True,HARD,34.0,True,Mercedes,0 days 02:05:39.189000,2024-03-09 18:09:54.409,1,6.0,False,,False,True
793,0 days 02:08:43.901000,RUS,63,0 days 00:01:32.254000,42.0,2.0,,,0 days 00:00:34.061000,0 days 00:00:28.821000,0 days 00:00:29.372000,0 days 02:07:45.695000,0 days 02:08:14.516000,0 days 02:08:43.888000,294.0,320.0,301.0,320.0,True,HARD,35.0,True,Mercedes,0 days 02:07:11.647000,2024-03-09 18:11:26.867,1,6.0,False,,False,True
794,0 days 02:10:16.400000,RUS,63,0 days 00:01:32.499000,43.0,2.0,,,0 days 00:00:34.162000,0 days 00:00:28.933000,0 days 00:00:29.404000,0 days 02:09:18.050000,0 days 02:09:46.983000,0 days 02:10:16.387000,295.0,311.0,302.0,317.0,False,HARD,36.0,True,Mercedes,0 days 02:08:43.901000,2024-03-09 18:12:59.121,1,6.0,False,,False,True
795,0 days 02:11:48.971000,RUS,63,0 days 00:01:32.571000,44.0,2.0,,,0 days 00:00:34.256000,0 days 00:00:28.946000,0 days 00:00:29.369000,0 days 02:10:50.643000,0 days 02:11:19.589000,0 days 02:11:48.958000,294.0,311.0,301.0,319.0,False,HARD,37.0,True,Mercedes,0 days 02:10:16.400000,2024-03-09 18:14:31.620,1,6.0,False,,False,True
796,0 days 02:13:21.544000,RUS,63,0 days 00:01:32.573000,45.0,2.0,,,0 days 00:00:34.325000,0 days 00:00:28.874000,0 days 00:00:29.374000,0 days 02:12:23.283000,0 days 02:12:52.157000,0 days 02:13:21.531000,293.0,319.0,302.0,316.0,False,HARD,38.0,True,Mercedes,0 days 02:11:48.971000,2024-03-09 18:16:04.191,1,6.0,False,,False,True
797,0 days 02:14:54.184000,RUS,63,0 days 00:01:32.640000,46.0,2.0,,,0 days 00:00:34.342000,0 days 00:00:28.939000,0 days 00:00:29.359000,0 days 02:13:55.873000,0 days 02:14:24.812000,0 days 02:14:54.171000,295.0,312.0,301.0,317.0,False,HARD,39.0,True,Mercedes,0 days 02:13:21.544000,2024-03-09 18:17:36.764,1,6.0,False,,False,True
798,0 days 02:16:26.678000,RUS,63,0 days 00:01:32.494000,47.0,2.0,,,0 days 00:00:34.327000,0 days 00:00:28.862000,0 days 00:00:29.305000,0 days 02:15:28.498000,0 days 02:15:57.360000,0 days 02:16:26.665000,,320.0,296.0,318.0,False,HARD,40.0,True,Mercedes,0 days 02:14:54.184000,2024-03-09 18:19:09.404,1,6.0,False,,False,True
799,0 days 02:17:59.558000,RUS,63,0 days 00:01:32.880000,48.0,2.0,,,0 days 00:00:34.605000,0 days 00:00:28.934000,0 days 00:00:29.341000,0 days 02:17:01.270000,0 days 02:17:30.204000,0 days 02:17:59.545000,,320.0,301.0,314.0,False,HARD,41.0,True,Mercedes,0 days 02:16:26.678000,2024-03-09 18:20:41.898,1,6.0,True,TRACK LIMITS AT TURN 2 LAP 48 ,False,True
800,0 days 02:19:32.238000,RUS,63,0 days 00:01:32.680000,49.0,2.0,,,0 days 00:00:34.431000,0 days 00:00:28.907000,0 days 00:00:29.342000,0 days 02:18:33.976000,0 days 02:19:02.883000,0 days 02:19:32.225000,293.0,320.0,301.0,315.0,False,HARD,42.0,True,Mercedes,0 days 02:17:59.558000,2024-03-09 18:22:14.778,1,6.0,False,,False,True
801,0 days 02:21:07.383000,RUS,63,0 days 00:01:35.145000,50.0,2.0,,,0 days 00:00:34.509000,0 days 00:00:30.163000,0 days 00:00:30.473000,0 days 02:20:06.734000,0 days 02:20:36.897000,0 days 02:21:07.370000,292.0,313.0,300.0,289.0,False,HARD,43.0,True,Mercedes,0 days 02:19:32.238000,2024-03-09 18:23:47.458,1,6.0,False,,False,True
602,0 days 01:01:26.782000,BEA,38,,1.0,1.0,0 days 00:21:57.085000,,,0 days 00:00:30.675000,0 days 00:00:30.433000,,0 days 01:00:56.463000,0 days 01:01:26.941000,284.0,299.0,304.0,318.0,False,SOFT,1.0,True,Ferrari,0 days 00:59:43.836000,2024-03-09 17:03:59.056,1,11.0,False,,False,False
603,0 days 01:03:04.197000,BEA,38,0 days 00:01:37.415000,2.0,1.0,,,0 days 00:00:37.634000,0 days 00:00:29.937000,0 days 00:00:29.844000,0 days 01:02:04.387000,0 days 01:02:34.324000,0 days 01:03:04.168000,282.0,311.0,307.0,327.0,True,SOFT,2.0,True,Ferrari,0 days 01:01:26.782000,2024-03-09 17:05:42.002,1,11.0,False,,False,True
604,0 days 01:04:39.712000,BEA,38,0 days 00:01:35.515000,3.0,1.0,,,0 days 00:00:35.728000,0 days 00:00:30.062000,0 days 00:00:29.725000,0 days 01:03:39.896000,0 days 01:04:09.958000,0 days 01:04:39.683000,283.0,311.0,308.0,333.0,True,SOFT,3.0,True,Ferrari,0 days 01:03:04.197000,2024-03-09 17:07:19.417,1,11.0,False,,False,True
605,0 days 01:06:15.357000,BEA,38,0 days 00:01:35.645000,4.0,1.0,,,0 days 00:00:35.862000,0 days 00:00:30.067000,0 days 00:00:29.716000,0 days 01:05:15.545000,0 days 01:05:45.612000,0 days 01:06:15.328000,,313.0,306.0,326.0,False,SOFT,4.0,True,Ferrari,0 days 01:04:39.712000,2024-03-09 17:08:54.932,1,11.0,False,,False,True
606,0 days 01:07:50.950000,BEA,38,0 days 00:01:35.593000,5.0,1.0,,,0 days 00:00:35.766000,0 days 00:00:30.040000,0 days 00:00:29.787000,0 days 01:06:51.094000,0 days 01:07:21.134000,0 days 01:07:50.921000,284.0,310.0,305.0,326.0,False,SOFT,5.0,True,Ferrari,0 days 01:06:15.357000,2024-03-09 17:10:30.577,1,11.0,False,,False,True
607,0 days 01:09:27.072000,BEA,38,0 days 00:01:36.122000,6.0,1.0,,,0 days 00:00:35.873000,0 days 00:00:30.007000,0 days 00:00:30.242000,0 days 01:08:26.794000,0 days 01:08:56.801000,0 days 01:09:27.043000,285.0,328.0,304.0,327.0,False,SOFT,6.0,True,Ferrari,0 days 01:07:50.950000,2024-03-09 17:12:06.170,2,10.0,False,,False,True
608,0 days 01:11:38.240000,BEA,38,0 days 00:02:11.168000,7.0,1.0,,0 days 01:11:37.184000,0 days 00:00:41.828000,0 days 00:00:43.823000,0 days 00:00:45.517000,0 days 01:10:08.871000,0 days 01:10:52.694000,0 days 01:11:38.211000,194.0,128.0,,205.0,False,SOFT,7.0,True,Ferrari,0 days 01:09:27.072000,2024-03-09 17:13:42.292,24,10.0,False,,False,False
609,0 days 01:14:37.840000,BEA,38,,8.0,2.0,0 days 01:11:59.637000,,0 days 00:01:06.315000,0 days 00:00:54.931000,0 days 00:00:58.342000,0 days 01:12:44.680000,0 days 01:13:39.556000,0 days 01:14:37.901000,232.0,115.0,245.0,149.0,False,HARD,1.0,True,Ferrari,0 days 01:11:38.240000,2024-03-09 17:15:53.460,4,12.0,False,,False,False
610,0 days 01:17:04.957000,BEA,38,0 days 00:02:27.117000,9.0,2.0,,,0 days 00:00:52.761000,0 days 00:00:49.435000,0 days 00:00:44.921000,0 days 01:15:30.572000,0 days 01:16:20.007000,0 days 01:17:04.928000,196.0,207.0,290.0,159.0,False,HARD,2.0,True,Ferrari,0 days 01:14:37.840000,2024-03-09 17:18:53.060,4,12.0,False,,False,False
611,0 days 01:18:43.384000,BEA,38,0 days 00:01:38.427000,10.0,2.0,,,0 days 00:00:37.734000,0 days 00:00:30.418000,0 days 00:00:30.275000,0 days 01:17:42.662000,0 days 01:18:13.080000,0 days 01:18:43.355000,285.0,301.0,293.0,310.0,False,HARD,3.0,True,Ferrari,0 days 01:17:04.957000,2024-03-09 17:21:20.177,1,11.0,False,,False,False
612,0 days 01:20:19.029000,BEA,38,0 days 00:01:35.645000,11.0,2.0,,,0 days 00:00:35.816000,0 days 00:00:30.052000,0 days 00:00:29.777000,0 days 01:19:19.171000,0 days 01:19:49.223000,0 days 01:20:19,283.0,318.0,306.0,327.0,False,HARD,4.0,True,Ferrari,0 days 01:18:43.384000,2024-03-09 17:22:58.604,1,11.0,False,,False,True
613,0 days 01:21:53.936000,BEA,38,0 days 00:01:34.907000,12.0,2.0,,,0 days 00:00:35.377000,0 days 00:00:29.858000,0 days 00:00:29.672000,0 days 01:20:54.377000,0 days 01:21:24.235000,0 days 01:21:53.907000,285.0,328.0,306.0,336.0,True,HARD,5.0,True,Ferrari,0 days 01:20:19.029000,2024-03-09 17:24:34.249,1,11.0,False,,False,True
