,X,Y,Speed
311,15582,6238,100
312,15573,6286,97
313,15559,6317,94
314,15551,6331,93
315,15535,6349,92
316,15517,6368,90
317,15481,6392,88
318,15476,6396,87
319,15445,6409,87
320,15417,6420,84
321,15381,6429,81
322,15372,6431,80
323,15336,6434,80
324,15336,6435,81
325,15299,6437,83
326,15281,6436,85
327,15242,6435,89
328,15171,6428,94
329,15170,6428,98
330,15116,6420,102
331,15116,6420,105
332,15087,6415,109
333,15050,6408,113
334,15021,6402,120
335,14894,6366,127
336,14893,6366,129
337,14842,6350,132
338,14805,6337,143
339,14787,6331,149
340,14713,6304,155
341,14694,6297,161
342,14549,6243,168
343,14542,6240,175
344,14482,6219,184
345,14398,6188,193
346,14331,6164,196
347,14291,6149,200
348,14226,6125,207
349,14080,6073,215
350,14037,6058,216
351,13937,6022,218
352,13789,5970,227
353,13742,5954,229
354,13668,5928,232
355,13619,5911,234
356,13578,5897,237
357,13419,5842,241
358,13417,5842,244
359,13288,5799,247
360,13183,5764,250
361,13169,5759,252
362,13049,5720,254
363,12861,5664,257
364,12857,5663,259
365,12704,5619,262
366,12633,5599,263
367,12583,5584,265
368,12490,5558,266
369,12464,5550,268
370,12361,5522,269
371,12323,5511,270
372,12231,5486,271
373,12160,5466,273
374,11917,5401,275
375,11839,5380,278
376,11782,5366,279
377,11631,5327,280
378,11514,5297,282
379,11309,5245,284
380,11255,5231,287
381,11122,5199,290
382,11053,5182,293
383,10869,5138,294
384,10757,5112,296
385,10727,5105,298
386,10628,5082,298
387,10599,5075,299
388,10472,5046,301
389,10433,5038,302
390,10262,5000,303
391,10136,4972,304
392,10029,4948,306
393,9920,4925,306
394,9907,4922,307
395,9820,4904,308
396,9738,4887,310
397,9584,4856,310
398,9536,4846,311
399,9395,4818,312
400,9364,4811,313
401,9259,4791,313
402,9229,4785,314
403,9100,4760,315
404,9018,4745,315
405,8829,4710,316
406,8777,4701,316
407,8614,4671,317
408,8454,4643,318
409,8412,4636,318
410,8356,4626,318
411,8272,4613,319
412,8194,4599,320
413,8062,4577,320
414,8011,4568,321
415,7871,4545,321
416,7868,4545,321
417,7709,4520,321
418,7694,4517,322
419,7548,4497,323
420,7425,4482,323
421,7352,4473,324
422,7246,4461,324
423,6977,4431,324
424,6952,4428,325
425,6765,4408,325
426,6617,4393,325
427,6567,4388,326
428,6437,4375,326
429,6296,4361,327
430,6256,4357,327
431,6055,4337,327
432,5983,4331,327
433,5802,4314,327
434,5768,4310,327
435,5580,4291,326
436,5541,4288,326
437,5451,4279,326
438,5435,4277,326
439,4558,4192,266
440,4510,4187,206
441,4379,4173,195
442,4338,4168,170
443,4218,4138,145
444,4213,4136,138
445,4167,4112,132
446,4127,4089,127
447,4111,4078,122
448,4069,4047,116
449,4052,4031,111
450,4033,4009,108
451,4011,3972,105
452,4009,3968,103
453,3993,3918,101
454,3988,3885,100
455,3988,3822,98
456,3991,3793,94
457,4009,3725,91
458,4021,3698,92
459,4023,3691,94
460,4037,3661,95
461,4051,3634,97
462,4052,3634,99
463,4079,3586,102
464,4080,3585,108
465,4141,3493,114
466,4142,3492,121
467,4189,3433,129
468,4216,3405,140
469,4281,3336,152
470,4283,3335,155
471,4320,3299,158
472,4396,3225,162
473,4453,3172,166
474,4475,3150,170
475,4511,3118,176
476,4519,3110,182
477,4566,3066,186
478,4639,2995,189
479,4779,2851,193
480,4788,2841,197
481,4847,2775,202
482,4868,2743,202
483,4883,2720,196
484,4940,2632,190
485,4949,2616,185
486,4991,2537,159
487,5003,2493,152
488,5020,2406,145
489,5027,2366,137
490,5030,2311,130
491,5029,2295,126
492,5023,2235,122
493,5009,2179,119
494,4989,2133,116
495,4983,2123,113
496,4957,2080,110
497,4957,2079,108
498,4916,2027,106
499,4878,1992,105
500,4873,1988,103
501,4831,1962,102
502,4826,1960,102
503,4766,1943,103
504,4695,1935,104
505,4669,1933,105
506,4638,1932,107
507,4615,1933,109
508,4572,1933,111
509,4559,1934,114
510,4475,1944,118
511,4466,1947,121
512,4400,1972,124
513,4354,1992,128
514,4324,2005,132
515,4271,2040,136
516,4266,2043,140
517,4175,2125,151
518,4166,2135,156
519,4047,2271,161
520,4043,2275,166
521,4003,2340,177
522,3990,2367,181
523,3910,2515,185
524,3902,2528,190
525,3834,2661,197
526,3797,2732,204
527,3771,2769,207
528,3739,2808,211
529,3690,2869,209
530,3643,2919,208
531,3642,2921,197
532,3526,3032,186
533,3504,3049,176
534,3458,3084,168
535,3397,3120,161
536,3375,3133,151
537,3317,3160,141
538,3266,3174,138
539,3246,3177,135
540,3157,3187,128
541,3132,3188,121
542,3112,3186,118
543,3093,3181,115
