,X,Y,Speed
284,-1447,-3511,270
285,-1538,-3554,270
286,-1594,-3580,271
287,-1717,-3638,272
288,-1807,-3682,274
289,-1932,-3745,276
290,-1964,-3762,277
291,-2139,-3851,279
292,-2173,-3868,279
293,-2280,-3921,279
294,-2312,-3937,279
295,-2341,-3950,279
296,-2390,-3973,282
297,-2441,-3996,285
298,-2549,-4044,285
299,-2556,-4047,285
300,-2622,-4075,285
301,-2673,-4095,286
302,-2853,-4161,287
303,-2875,-4169,286
304,-3063,-4227,286
305,-3071,-4229,257
306,-3503,-4315,229
307,-3548,-4321,201
308,-3636,-4331,181
309,-3670,-4334,168
310,-3713,-4338,155
311,-3778,-4345,150
312,-3798,-4347,146
313,-3878,-4356,136
314,-3949,-4361,126
315,-4003,-4369,115
316,-4017,-4373,111
317,-4114,-4401,107
318,-4125,-4405,103
319,-4163,-4445,97
320,-4187,-4483,91
321,-4194,-4495,89
322,-4216,-4537,88
323,-4222,-4547,87
324,-4236,-4570,83
325,-4242,-4579,80
326,-4277,-4613,77
327,-4289,-4622,75
328,-4318,-4635,71
329,-4372,-4647,68
330,-4380,-4649,68
331,-4419,-4651,69
332,-4425,-4650,70
333,-4504,-4641,75
334,-4512,-4639,81
335,-4562,-4626,89
336,-4605,-4615,100
337,-4655,-4604,112
338,-4732,-4599,117
339,-4804,-4603,122
340,-4866,-4610,130
341,-4893,-4613,139
342,-4971,-4626,151
343,-5001,-4631,156
344,-5137,-4652,161
345,-5170,-4656,166
346,-5250,-4668,174
347,-5316,-4677,180
348,-5327,-4678,186
349,-5384,-4686,186
350,-5444,-4693,194
351,-5487,-4699,197
352,-5588,-4711,200
353,-5594,-4711,204
354,-5691,-4723,207
355,-5710,-4725,211
356,-5838,-4739,217
357,-5870,-4743,219
358,-6005,-4757,222
359,-6235,-4777,224
360,-6393,-4790,227
361,-6525,-4796,231
362,-6527,-4796,235
363,-6592,-4802,217
364,-6672,-4823,208
365,-6676,-4824,200
366,-6750,-4859,194
367,-6777,-4875,188
368,-6859,-4947,182
369,-6937,-5038,176
370,-6948,-5052,171
371,-7022,-5167,171
372,-7029,-5181,172
373,-7088,-5298,176
374,-7106,-5337,180
375,-7124,-5388,184
376,-7126,-5396,189
377,-7149,-5478,193
378,-7158,-5514,198
379,-7170,-5565,199
380,-7191,-5673,200
381,-7193,-5692,201
382,-7208,-5812,214
383,-7214,-5875,218
384,-7219,-5997,222
385,-7220,-6060,224
386,-7221,-6140,226
387,-7204,-6232,228
388,-7142,-6380,231
389,-7114,-6437,234
390,-7059,-6536,235
391,-6917,-6769,244
392,-6905,-6808,244
393,-6865,-6945,245
394,-6846,-7021,247
395,-6822,-7117,249
396,-6807,-7193,249
397,-6801,-7231,239
398,-6788,-7310,229
399,-6778,-7378,218
400,-6765,-7473,207
401,-6764,-7488,193
402,-6755,-7573,180
403,-6755,-7580,172
404,-6746,-7735,164
405,-6748,-7848,156
406,-6758,-7900,149
407,-6759,-7903,147
408,-6774,-7944,145
409,-6800,-7973,143
410,-6870,-8039,141
411,-6872,-8042,139
412,-6893,-8096,136
413,-6896,-8107,133
414,-6900,-8166,130
415,-6899,-8170,128
416,-6885,-8295,129
417,-6885,-8300,130
418,-6867,-8380,132
419,-6846,-8459,139
420,-6831,-8504,147
421,-6803,-8580,151
422,-6801,-8584,156
423,-6767,-8661,156
424,-6750,-8698,165
425,-6712,-8767,174
426,-6659,-8852,183
427,-6619,-8914,184
428,-6600,-8940,186
429,-6559,-8991,191
430,-6541,-9010,196
431,-6507,-9049,200
432,-6444,-9108,204
433,-6392,-9151,197
434,-6316,-9198,190
435,-6254,-9233,180
436,-6130,-9299,170
437,-6098,-9316,160
438,-6012,-9373,139
439,-6003,-9381,123
440,-5983,-9400,108
441,-5956,-9443,93
442,-5932,-9493,86
443,-5925,-9530,79
444,-5931,-9558,77
445,-5937,-9590,75
446,-5937,-9592,73
447,-5951,-9631,70
448,-5953,-9636,67
449,-5971,-9664,64
450,-5980,-9676,61
451,-5988,-9685,63
452,-6020,-9711,65
453,-6023,-9713,67
454,-6075,-9735,69
455,-6124,-9749,72
456,-6154,-9754,74
457,-6162,-9755,77
458,-6221,-9763,85
459,-6234,-9764,93
460,-6262,-9766,98
461,-6279,-9767,103
462,-6315,-9770,105
463,-6337,-9770,108
464,-6420,-9772,118
465,-6425,-9773,115
466,-6478,-9772,112
467,-6492,-9771,107
468,-6539,-9766,103
469,-6542,-9766,99
470,-6579,-9762,96
471,-6625,-9752,94
472,-6648,-9743,92
473,-6697,-9723,87
474,-6723,-9707,82
475,-6737,-9688,81
476,-6747,-9672,81
477,-6764,-9646,82
478,-6771,-9632,83
479,-6791,-9574,90
480,-6792,-9571,93
481,-6809,-9495,96
482,-6812,-9476,99
483,-6824,-9420,119
484,-6833,-9385,126
485,-6848,-9331,133
486,-6850,-9328,137
487,-6877,-9264,142
488,-6886,-9245,147
489,-6908,-9207,150
490,-6917,-9191,154
491,-6967,-9114,161
492,-6999,-9066,168
493,-7078,-8954,175
494,-7120,-8891,182
495,-7138,-8856,190
496,-7144,-8846,194
497,-7173,-8786,198
498,-7206,-8718,201
499,-7230,-8659,205
500,-7241,-8633,208
501,-7272,-8548,211
502,-7297,-8476,216
503,-7324,-8391,221
504,-7335,-8359,223
505,-7380,-8208,226
506,-7382,-8202,230
507,-7442,-7988,235
508,-7450,-7956,240
509,-7499,-7779,242
510,-7510,-7735,245
511,-7532,-7656,250
512,-7547,-7589,253
513,-7576,-7447,256
514,-7587,-7394,257
